"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Janopecten","Janopecten","Mollusca","Bivalvia","Pectinida","Pectinidae",228,247.2,4,"epifaunal","facultative, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Loxochlamys","Loxochlamys","Mollusca","Bivalvia","Pectinida","Pectinidae",201.3,242,3,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Nevadapecten","Nevadapecten","Mollusca","Bivalvia","Pectinida","Pectinidae",235,242,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Ochotochlamys","Ochotochlamys","Mollusca","Bivalvia","Pectinida","Pectinidae",174.1,247.2,74,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Pleuronectites","Pleuronectites","Mollusca","Bivalvia","Pectinida","Pectinidae",228,251.3,29,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,3,1,3
"Tosapecten","Tosapecten","Mollusca","Bivalvia","Pectinida","Pectinidae",201.3,247.2,82,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Eoplicatula","Eoplicatula","Mollusca","Bivalvia","Pectinida","Plicatulidae",201.3,247.2,9,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Plicatula","Plicatula","Mollusca","Bivalvia","Pectinida","Plicatulidae",174.1,247.2,146,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Enantiostreon","Enantiostreon","Mollusca","Bivalvia","Pectinida","Prospondylidae",228,247.2,18,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,14,3,2
"Spondylus","Spondylus","Mollusca","Bivalvia","Pectinida","Spondylidae",208.5,251.3,4,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Newaagia","Newaagia","Mollusca","Bivalvia","Pectinida","Terquemiidae",196.5,247.2,33,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Philippiella","Philippiella","Mollusca","Bivalvia","Pectinida","Terquemiidae",237,247.2,14,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",1,1,1,1
"Gresslya","Gresslya","Mollusca","Bivalvia","Pholadida","Ceratomyidae",170.3,247.2,85,"deep infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Makoiamya","Makoiamya","Mollusca","Bivalvia","Pholadida","Ceratomyidae",201.6,247.2,107,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Homomya","Homomya","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae",174.1,252.17,100,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Pleuromya","Pleuromya","Mollusca","Bivalvia","Pholadida","Pleuromyidae",170.3,251.3,319,"deep infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,11,4,4
"Allorisma","Allorisma","Mollusca","Bivalvia","Pholadomyida","Edmondiidae",228,265.1,3,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Osteomya","Osteomya","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae",174.1,247.2,11,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Pachymya","Pachymya","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae",182.7,247.2,12,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Terquemia","Terquemia","Mollusca","Bivalvia","Pterioida","Prospondylidea",163.5,252.17,46,"epifaunal","stationary, attached","suspension","hemocyanin","intermediate","bimineralic","moderate carbonate load",0,6,1,5
"Nucinella","Nucinella","Mollusca","Bivalvia","Solemyida","Manzanellidae",199.3,252.17,4,"shallow infaunal","slow, motile","symbionts","hemocyanin","intermediate","aragonite","moderate carbonate load",0,0,0,0
"Burmesia","Burmesia","Mollusca","Bivalvia","Thraciida","Burmesiidae",199.3,251.2,10,"deep infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Thracia","Thracia","Mollusca","Bivalvia","Thraciida","Thraciidae",174.1,247.2,16,"deep infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Trigonia","Trigonia","Mollusca","Bivalvia","Trigoniida","Trigoniidae",174.1,247.2,77,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Costatoria","Costatoria","Mollusca","Bivalvia","Trigoniida","Myophoriidae",201.3,259,218,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,36,6,5
"Elegantinia","Elegantinia","Mollusca","Bivalvia","Trigoniida","Myophoriidae",208.5,252.17,73,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,10,3,2
"Gruenewaldia","Gruenewaldia","Mollusca","Bivalvia","Trigoniida","Myophoriidae",201.3,242,52,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Guizhoumyophoria","Guizhoumyophoria","Mollusca","Bivalvia","Trigoniida","Myophoriidae",237,247.2,14,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,1,1,1
"Heminajas","Heminajas","Mollusca","Bivalvia","Trigoniida","Myophoriidae",208.5,252.17,35,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,13,1,1
"Myophoria","Myophoria","Mollusca","Bivalvia","Trigoniida","Myophoriidae",182.7,252.17,217,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,52,5,5
"Myophorigonia","Myophorigonia","Mollusca","Bivalvia","Trigoniida","Trigoniidae",201.3,242,19,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Neoschizodus","Neoschizodus","Mollusca","Bivalvia","Trigoniida","Myophoriidae",201.3,259.9,429,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,50,6,6
"Trigonodus","Trigonodus","Mollusca","Bivalvia","Trigoniida","Myophoriidae",201.3,252.17,165,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,41,9,4
"Agonisca","Agonisca","Mollusca","Bivalvia","Trigoniida","Prosogyrotrigoniidae",237,242,2,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,2,1,1
"Praegonia","Praegonia","Mollusca","Bivalvia","Trigoniida","Prosogyrotrigoniidae",237,242,4,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,4,1,2
"Schizodus","Schizodus","Mollusca","Bivalvia","Trigoniida","Schizodidae",201.3,268.8,204,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Guineana","Guineana","Mollusca","Bivalvia","Trigoniida","Trigoniidae",201.3,247.2,6,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Lyrodon","Lyrodon","Mollusca","Bivalvia","Trigoniida","Trigoniidae",237,247.2,4,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,3,2,1
"Anodontophora","Anodontophora","Mollusca","Bivalvia","Trigoniida","Trigonodidae",228,242,2,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Anoplophora","Anoplophora","Mollusca","Bivalvia","Trigoniida","Trigonodidae",228,252.17,11,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Cardinioides","Cardinioides","Mollusca","Bivalvia","Trigoniida","Trigonodidae",182.7,251.3,19,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Janaija","Janaija","Mollusca","Bivalvia","Trigoniida","Trigonodidae",235,247.2,23,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,2,1,1
"Myacites","Myacites","Mollusca","Bivalvia","Trigoniida","Trigonodidae",201.3,247.2,14,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,5,4,2
"Unionites","Unionites","Mollusca","Bivalvia","Trigoniida","Trigonodidae",201.3,252.17,224,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,7,7,5
"Cyprina","Cyprina","Mollusca","Bivalvia","Veneroidei","Arcticidae",201.3,247.2,3,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Astartopis","Astartopis","Mollusca","Bivalvia","Veneroidei","NO_FAMILY_SPECIFIED",221.5,242,15,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,10,1,1
"Cypricardia","Cypricardia","Mollusca","Bivalvia","Veneroidei","Trapezidae",201.3,247.2,3,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Tapes","Tapes","Mollusca","Bivalvia","Veneroidei","Veneridae",228,247.2,2,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Protogrammoceras","Protogrammoceras","Mollusca","Cephalopoda","Ammonitida","Hildoceratidae",174.1,242,201,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Audaxlytoceras","Audaxlytoceras","Mollusca","Cephalopoda","Ammonitida","Nannolytoceratidae",174.1,251.2,32,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Pselioceras","Pselioceras","Mollusca","Cephalopoda","Ammonitida","Psiloceratidae",196.5,265.1,11,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Acrochordiceras","Acrochordiceras","Mollusca","Cephalopoda","Ammonoidea","Acrochordiceratidae",221.5,247.2,172,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Indoceltites","Indoceltites","Mollusca","Cephalopoda","Ammonoidea","Celtitidae",235,251.2,2,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Langdaiceras","Langdaiceras","Mollusca","Cephalopoda","Ammonoidea","NO_FAMILY_SPECIFIED",235,242,1,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Atractites","Atractites","Mollusca","Cephalopoda","Aulacoceratida","Xiphoteuthididae",201.3,251.2,52,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,9,7,1
"Calliconites","Calliconites","Mollusca","Cephalopoda","Aulacoceratida","Xiphoteuthididae",221.5,247.2,14,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Mojsisovicsteuthis","Mojsisovicsteuthis","Mollusca","Cephalopoda","Aulacoceratida","Xiphoteuthididae",228,247.2,7,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Aulacoceras","Aulacoceras","Mollusca","Cephalopoda","Aulacocerida","Aulacoceratidae",228,242,5,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Dictyoconites","Dictyoconites","Mollusca","Cephalopoda","Aulacocerida","Aulacoceratidae",215.56,247.2,19,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,2,2,1
"Aplococeras","Aplococeras","Mollusca","Cephalopoda","Ceratitida","Aplococeratidae",235,251.2,56,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,3,1,1
"Gervasuttia","Gervasuttia","Mollusca","Cephalopoda","Ceratitida","Aplococeratidae",235,242,7,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Arcestes","Arcestes","Mollusca","Cephalopoda","Ceratitida","Arcestidae",201.3,247.2,148,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,3,2,1
"Proarcestes","Proarcestes","Mollusca","Cephalopoda","Ceratitida","Arcestidae",201.3,247.2,193,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,22,6,3
"Badiotites","Badiotites","Mollusca","Cephalopoda","Ceratitida","Badiotitidae",228,242,8,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Orthoceltites","Orthoceltites","Mollusca","Cephalopoda","Ceratitida","Badiotitidae",221.5,242,3,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Balatonites","Balatonites","Mollusca","Cephalopoda","Ceratitida","Balatonitidae",221.5,247.2,171,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,3,3,1
"Cuccoceras","Cuccoceras","Mollusca","Cephalopoda","Ceratitida","Balatonitidae",221.5,247.2,10,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Aghdarbandites","Aghdarbandites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",221.5,247.2,24,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Alkaites","Alkaites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,242,1,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Alloceratites","Alloceratites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,242,6,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Allogevanites","Allogevanites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,242,1,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Arctogymnites","Arctogymnites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,32,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Bugunzhites","Bugunzhites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,242,3,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Ceratites","Ceratites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",232,251.3,71,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,9,7,3
"Chieseiceras","Chieseiceras","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,28,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Detoniceras","Detoniceras","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,3,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Epikellnerites","Epikellnerites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,29,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Eudiscoceras","Eudiscoceras","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,2,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Eutomoceras","Eutomoceras","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",228,251.2,42,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Frechites","Frechites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,85,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,3,2,1
"Halilucites","Halilucites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",237,247.2,10,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",1,1,1,1
"Hollandites","Hollandites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",221.5,247.2,74,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Kellnerites","Kellnerites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,251.2,23,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Kocaelia","Kocaelia","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",221.5,247.2,34,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Latemarites","Latemarites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,14,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Nicomedites","Nicomedites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",221.5,247.2,54,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Paraceratites","Paraceratites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",221.5,247.2,88,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,4,3,2
"Parafrechites","Parafrechites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,44,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,2,2,1
"Parakellnerites","Parakellnerites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,89,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,3,2,1
"Parinaia","Parinaia","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,242,1,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Pleurofrechites","Pleurofrechites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,16,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Pseudohollandites","Pseudohollandites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",221.5,247.2,6,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Reitziites","Reitziites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,51,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,3,1,2
"Rossiceras","Rossiceras","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,242,4,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Schreyerites","Schreyerites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",221.5,247.2,63,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Semiornites","Semiornites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,23,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Silberlingitoides","Silberlingitoides","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,29,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Ticinites","Ticinites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,247.2,14,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Trachyceras","Trachyceras","Mollusca","Cephalopoda","Ceratitida","Trachyceratidae",221.5,247.2,105,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,24,12,3
"Tuchodiceras","Tuchodiceras","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",237,242,13,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",1,13,2,1
"Xenoprotrachyceras","Xenoprotrachyceras","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,242,3,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Yangites","Yangites","Mollusca","Cephalopoda","Ceratitida","Ceratitidae",235,242,3,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Neocladiscites","Neocladiscites","Mollusca","Cephalopoda","Ceratitida","Cladiscitidae",235,247.2,7,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Paracladiscites","Paracladiscites","Mollusca","Cephalopoda","Ceratitida","Cladiscitidae",201.3,242,40,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Phyllocladiscites","Phyllocladiscites","Mollusca","Cephalopoda","Ceratitida","Cladiscitidae",221.5,247.2,27,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Procladiscites","Procladiscites","Mollusca","Cephalopoda","Ceratitida","Cladiscitidae",221.5,251.3,26,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,4,3,2
"Psilocladiscites","Psilocladiscites","Mollusca","Cephalopoda","Ceratitida","Cladiscitidae",228,247.2,3,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Sphaerocladiscites","Sphaerocladiscites","Mollusca","Cephalopoda","Ceratitida","Cladiscitidae",228,242,4,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,2,1,1
"Clionites","Clionites","Mollusca","Cephalopoda","Ceratitida","Clionitidae",208.5,242,11,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,2,1,1
"Clionitites","Clionitites","Mollusca","Cephalopoda","Ceratitida","Clionitidae",215.56,242,11,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,2,1,1
"Celtites","Celtites","Mollusca","Cephalopoda","Ceratitida","Danubitidae",221.5,251.3,15,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,6,2,2
"Judicarites","Judicarites","Mollusca","Cephalopoda","Ceratitida","Danubitidae",237,247.2,20,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",1,2,2,1
"Dinarites","Dinarites","Mollusca","Cephalopoda","Ceratitida","Dinaritidae",232,251.3,46,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,3,3,1
"Tirolites","Tirolites","Mollusca","Cephalopoda","Ceratitida","Tirolitidae",232,252.17,111,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Eosagenites","Eosagenites","Mollusca","Cephalopoda","Ceratitida","Eosagenitidae",235,242,6,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Anagymnites","Anagymnites","Mollusca","Cephalopoda","Ceratitida","Gymnitidae",235,247.2,10,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Epigymnites","Epigymnites","Mollusca","Cephalopoda","Ceratitida","Gymnitidae",235,247.2,44,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,9,3,1
"Gymnites","Gymnites","Mollusca","Cephalopoda","Ceratitida","Gymnitidae",221.5,247.2,114,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,4,4,2
"Bullatihungarites","Bullatihungarites","Mollusca","Cephalopoda","Ceratitida","Hungaritidae",235,247.2,19,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Gevanites","Gevanites","Mollusca","Cephalopoda","Ceratitida","Hungaritidae",235,247.2,16,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,2,2,1
"Hungarites","Hungarites","Mollusca","Cephalopoda","Ceratitida","Hungaritidae",228,247.2,61,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Iberites","Iberites","Mollusca","Cephalopoda","Ceratitida","Hungaritidae",235,242,6,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Israelites","Israelites","Mollusca","Cephalopoda","Ceratitida","Hungaritidae",235,242,5,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Negebites","Negebites","Mollusca","Cephalopoda","Ceratitida","Hungaritidae",235,242,3,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Nodihungarites","Nodihungarites","Mollusca","Cephalopoda","Ceratitida","Hungaritidae",235,247.2,5,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Isculites","Isculites","Mollusca","Cephalopoda","Ceratitida","Isculitidae",228,247.2,30,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Joannites","Joannites","Mollusca","Cephalopoda","Ceratitida","Joannitidae",208.5,247.2,70,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,8,6,2
"Romanites","Romanites","Mollusca","Cephalopoda","Ceratitida","Joannitidae",221.5,247.2,13,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Guembelites","Guembelites","Mollusca","Cephalopoda","Ceratitida","Juvavitidae",208.5,238.5,36,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Ismidites","Ismidites","Mollusca","Cephalopoda","Ceratitida","Khvalynitidae",221.5,247.2,8,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Klamathites","Klamathites","Mollusca","Cephalopoda","Ceratitida","Klamathitidae",221.5,238.5,8,"pelagic","fast, motile","predator","hemocyanin","non-broadcaster","aragonite","moderate carbonate load",0,0,0,0
