"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Prelissorhynchia","Prelissorhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Pontisiidae",251.3,265.1,167,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Bicamella","Bicamella","Brachiopoda","Rhynchonellata","Rhynchonellida","Psilocamaridae",252.17,265.1,8,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,1,2
"Camarophorina","Camarophorina","Brachiopoda","Rhynchonellata","Rhynchonellida","Psilocamaridae",254.17,272.3,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Cyrolexis","Cyrolexis","Brachiopoda","Rhynchonellata","Rhynchonellida","Psilocamaridae",252.17,265.1,32,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,12,3,2
"Ussuricamara","Ussuricamara","Brachiopoda","Rhynchonellata","Rhynchonellida","Psilocamaridae",259.9,265.1,2,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Rhynchopora","Rhynchopora","Brachiopoda","Rhynchonellata","Rhynchonellida","Rhynchoporidae",252.17,268.8,81,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,19,7,4
"Coledium","Coledium","Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",252.17,272.3,17,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Stenoscisma","Stenoscisma","Brachiopoda","Rhynchonellata","Rhynchonellida","Stenoscismatidae",252.17,272.3,305,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,48,17,3
"Anchorhynchia","Anchorhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",252.17,265.1,48,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,2,2
"Holosia","Holosia","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",259.9,265.1,1,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Madarosia","Madarosia","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",259.9,265.1,3,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Phrenophoria","Phrenophoria","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",259.9,265.1,7,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,7,2,1
"Plekonella","Plekonella","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",252.17,265.1,29,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Strigirhynchia","Strigirhynchia","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",259.9,265.1,21,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,21,3,1
"Tautosia","Tautosia","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",252.17,265.1,48,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,44,3,2
"Uncinunellina","Uncinunellina","Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",252.17,268.8,136,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,9,2,4
