"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Synocladiella","Synocladiella","Bryozoa","Stenolaemata","Fenestrida","Septoporidae",254.17,265.1,3,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Thamniscus","Thamniscus","Bryozoa","Stenolaemata","Fenestrida","Septoporidae",254.17,265.1,6,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,5,3,3
"Maychella","Maychella","Bryozoa","Stenolaemata","Rhabdomesida","Maychellidae",252.17,265.1,9,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Clausotrypa","Clausotrypa","Bryozoa","Stenolaemata","Rhabdomesida","Nikiforovellidae",254.17,265.1,4,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Nicklesopora","Nicklesopora","Bryozoa","Stenolaemata","Rhabdomesida","Rhabdomesidae",254.17,259.9,2,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Rhabdomeson","Rhabdomeson","Bryozoa","Stenolaemata","Rhabdomesida","Rhabdomesidae",252.17,265.1,17,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,3,1,1
"Rhombopora","Rhombopora","Bryozoa","Stenolaemata","Rhabdomesida","Rhomboporidae",252.17,265.1,4,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Ulrichotrypa","Ulrichotrypa","Bryozoa","Stenolaemata","Trepostomida","Anisotrypidae",254.17,259.9,2,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,2
"Araxopora","Araxopora","Bryozoa","Stenolaemata","Trepostomida","Araxoporidae",254.17,265.1,2,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Paralioclema","Paralioclema","Bryozoa","Stenolaemata","Trepostomida","Araxoporidae",215.56,265.1,18,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,2,1,1
"Dyscritella","Dyscritella","Bryozoa","Stenolaemata","Trepostomida","Dyscritellidae",201.3,265.1,108,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,59,15,9
"Dyscritellina","Dyscritellina","Bryozoa","Stenolaemata","Trepostomida","Dyscritellidae",252.17,265.1,13,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,4,3,2
"Pseudobatostomella","Pseudobatostomella","Bryozoa","Stenolaemata","Trepostomida","Dyscritellidae",237,268.8,29,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,13,5,3
"Hinganella","Hinganella","Bryozoa","Stenolaemata","Trepostomida","Eridotrypellidae",254.17,265.1,9,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Neoeridotrypella","Neoeridotrypella","Bryozoa","Stenolaemata","Trepostomida","Eridotrypellidae",254.17,259.9,4,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,4,1,1
"Batostomella","Batostomella","Bryozoa","Stenolaemata","Trepostomida","NO_FAMILY_SPECIFIED",254.17,259.9,6,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,6,1,3
"Geinitzella","Geinitzella","Bryozoa","Stenolaemata","Trepostomida","NO_FAMILY_SPECIFIED",254.17,259.9,1,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Arcticopora","Arcticopora","Bryozoa","Stenolaemata","Trepostomida","Stenoporidae",201.3,259.9,49,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Stenodiscus","Stenodiscus","Bryozoa","Stenolaemata","Trepostomida","Stenoporidae",252.17,268.8,19,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,4,4,3
"Stenopora","Stenopora","Bryozoa","Stenolaemata","Trepostomida","Stenoporidae",252.17,268.8,33,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,22,8,7
"Clarkina","Clarkina","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",247.2,265.1,81,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,6,3,2
"Hindeodus","Hindeodus","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",242,265.1,195,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,2,1,1
"Gondolella","Gondolella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",221.5,259.9,220,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,2,1,1
"Stepanovites","Stepanovites","Chordata","Conodonta","Ozarkodinida","Ellisoniidae",252.17,259.9,3,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,2,1,1
"Merrillina","Merrillina","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",254.17,259.9,1,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,1,1,1
"Multithecopora","Multithecopora","Cnidaria","Anthozoa","Auloporida","Multithecoporidae",254.17,268.8,4,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Cladochonus","Cladochonus","Cnidaria","Anthozoa","Auloporida","Pyrgiidae",254.17,268.8,4,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,3,1,1
"Alveolites","Alveolites","Cnidaria","Anthozoa","Favositida","Alveolitidae",254.17,259.9,5,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,5,3,1
"Michelinia","Michelinia","Cnidaria","Anthozoa","Favositida","Micheliniidae",252.17,265.1,26,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,10,5,2
"Praemichelinia","Praemichelinia","Cnidaria","Anthozoa","Favositida","Micheliniidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Protomichelinia","Protomichelinia","Cnidaria","Anthozoa","Favositida","Micheliniidae",252.17,268.8,9,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,5,2,2
"Gertholites","Gertholites","Cnidaria","Anthozoa","Favositida","Pachyporidae",252.17,265.1,10,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,6,3,3
"Sinkiangopora","Sinkiangopora","Cnidaria","Anthozoa","Favositida","Pachyporidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Yakunopora","Yakunopora","Cnidaria","Anthozoa","Favositida","Pachyporidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Pseudofavosites","Pseudofavosites","Cnidaria","Anthozoa","Favositida","Pseudofavositidae",252.17,259.9,3,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Bradyphyllum","Bradyphyllum","Cnidaria","Anthozoa","Stauriida","Antiphyllidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Lytvolasma","Lytvolasma","Cnidaria","Anthozoa","Stauriida","Antiphyllidae",252.17,268.8,7,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,2,2,2
"Endamplexus","Endamplexus","Cnidaria","Anthozoa","Stauriida","Endamplexidae",254.17,259.9,2,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,2,2,1
"Allotropiochisma","Allotropiochisma","Cnidaria","Anthozoa","Stauriida","Hapsiphyllidae",254.17,265.1,8,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,7,3,3
"Allotropiophyllum","Allotropiophyllum","Cnidaria","Anthozoa","Stauriida","Hapsiphyllidae",254.17,268.8,2,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Amplexizaphrentis","Amplexizaphrentis","Cnidaria","Anthozoa","Stauriida","Hapsiphyllidae",254.17,259.9,3,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,3,2,1
"Euryphyllum","Euryphyllum","Cnidaria","Anthozoa","Stauriida","Hapsiphyllidae",254.17,265.1,16,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,8,3,3
"Amplexocarinia","Amplexocarinia","Cnidaria","Anthozoa","Stauriida","Laccophyllidae",254.17,268.8,11,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,7,5,3
"Carcinophyllum","Carcinophyllum","Cnidaria","Anthozoa","Stauriida","Lonsdaleiidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Lophocarinophyllum","Lophocarinophyllum","Cnidaria","Anthozoa","Stauriida","Lophophyllidiidae",252.17,265.1,23,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,8,4,2
"Lophophyllidium","Lophophyllidium","Cnidaria","Anthozoa","Stauriida","Lophophyllidiidae",252.17,265.1,33,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,10,8,3
"Pentaphyllum","Pentaphyllum","Cnidaria","Anthozoa","Stauriida","Pentaphyllidae",252.17,265.1,121,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,77,7,2
"Tachylasma","Tachylasma","Cnidaria","Anthozoa","Stauriida","Pentaphyllidae",252.17,268.8,14,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,7,6,5
"Paracaninia","Paracaninia","Cnidaria","Anthozoa","Stauriida","Plerophyllidae",252.17,268.8,8,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Plerophyllum","Plerophyllum","Cnidaria","Anthozoa","Stauriida","Plerophyllidae",252.17,265.1,6,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,4,4,3
"Ufimia","Ufimia","Cnidaria","Anthozoa","Stauriida","Plerophyllidae",252.17,265.1,37,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,11,4,3
"Calophyllum","Calophyllum","Cnidaria","Anthozoa","Stauriida","Polycoeliidae",252.17,268.8,33,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,25,6,6
"Fedorowskites","Fedorowskites","Cnidaria","Anthozoa","Stauriida","Polycoeliidae",252.17,259.9,3,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,2,2,2
"Groenlandophyllum","Groenlandophyllum","Cnidaria","Anthozoa","Stauriida","Polycoeliidae",254.17,259.9,4,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,4,2,1
"Soshkineophyllum","Soshkineophyllum","Cnidaria","Anthozoa","Stauriida","Polycoeliidae",252.17,268.8,5,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Tetralasma","Tetralasma","Cnidaria","Anthozoa","Stauriida","Polycoeliidae",254.17,259.9,2,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,2,1,1
"Verbeekiella","Verbeekiella","Cnidaria","Anthozoa","Stauriida","Verbeekiellidae",252.17,268.8,10,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,5,3,2
"Wannerophyllum","Wannerophyllum","Cnidaria","Anthozoa","Stauriida","Verbeekiellidae",254.17,259.9,2,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,2,2,2
"Atopophyllum","Atopophyllum","Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Ipciphyllum","Ipciphyllum","Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",252.17,265.1,19,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,10,7,1
"Iranophyllum","Iranophyllum","Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",252.17,268.8,11,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Liangshanophyllum","Liangshanophyllum","Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",252.17,265.1,8,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,5,3,2
"Miyagiella","Miyagiella","Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Pseudohuangia","Pseudohuangia","Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",252.17,268.8,9,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,4,3,2
"Waagenophyllum","Waagenophyllum","Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",252.17,272.3,154,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,30,14,7
"Wentzelella","Wentzelella","Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",252.17,268.8,16,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Wentzelellites","Wentzelellites","Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",252.17,272.3,5,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Notoconularia","Notoconularia","Cnidaria","Scyphozoa","Conulariida","Conulariidae",254.17,259.9,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","phosphatic","little or no carbonate load",1,1,1,1
"Paraconularia","Paraconularia","Cnidaria","Scyphozoa","Conulariida","Conulariidae",201.6,259.9,20,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","phosphatic","little or no carbonate load",0,7,2,2
"Pustuloconularia","Pustuloconularia","Cnidaria","Scyphozoa","Conulariida","Conulariidae",254.17,259.9,2,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","phosphatic","little or no carbonate load",1,2,1,1
"Calceolispongia","Calceolispongia","Echinodermata","Crinoidea","Ampelocrinida","Calceolispongiidae",254.17,259.9,6,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,6,2,1
"Metacalceolispongia","Metacalceolispongia","Echinodermata","Crinoidea","Ampelocrinida","Calceolispongiidae",254.17,259.9,2,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,2,1,1
"Hypocrinus","Hypocrinus","Echinodermata","Crinoidea","Cyathocrinida","Codiacrinidae",254.17,259.9,2,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,2,1,1
"Cyathocrinites","Cyathocrinites","Echinodermata","Crinoidea","Cyathocrinida","Cyathocrinitidae",252.17,259.9,22,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,21,2,2
"Necopinocrinus","Necopinocrinus","Echinodermata","Crinoidea","Cyathocrinida","Euspirocrinidae",254.17,259.9,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Kraterocrinus","Kraterocrinus","Echinodermata","Crinoidea","Dendrocrinida","Kraterocrinidae",254.17,272.3,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Arroyocrinus","Arroyocrinus","Echinodermata","Crinoidea","Dendrocrinida","NO_FAMILY_SPECIFIED",254.17,259.9,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Dochmocrinus","Dochmocrinus","Echinodermata","Crinoidea","Dendrocrinida","NO_FAMILY_SPECIFIED",254.17,272.3,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Spaniocrinus","Spaniocrinus","Echinodermata","Crinoidea","Dendrocrinida","Spaniocrinidae",254.17,259.9,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Sundacrinus","Sundacrinus","Echinodermata","Crinoidea","Dendrocrinida","Sundacrinidae",254.17,259.9,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Timorocidaris","Timorocidaris","Echinodermata","Crinoidea","Dendrocrinida","Sundacrinidae",254.17,272.3,2,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,2,1,1
"Exotikocrinus","Exotikocrinus","Echinodermata","Crinoidea","Monobathrida","Dichocrinidae",254.17,272.3,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Neocamptocrinus","Neocamptocrinus","Echinodermata","Crinoidea","Monobathrida","Dichocrinidae",254.17,259.9,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Neoplatycrinus","Neoplatycrinus","Echinodermata","Crinoidea","Monobathrida","Platycrinitidae",254.17,272.3,2,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,2,2,1
"Platycrinites","Platycrinites","Echinodermata","Crinoidea","Monobathrida","Platycrinitidae",254.17,272.3,3,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,2,2,2
"Moapacrinus","Moapacrinus","Echinodermata","Crinoidea","NO_ORDER_SPECIFIED","Cromyocrinidae",254.17,259.9,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Eidosocrinus","Eidosocrinus","Echinodermata","Crinoidea","NO_ORDER_SPECIFIED","Decadocrinidae",254.17,259.9,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Erisocrinus","Erisocrinus","Echinodermata","Crinoidea","NO_ORDER_SPECIFIED","Erisocrinidae",254.17,259.9,2,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,2,1,1
"Eoindocrinus","Eoindocrinus","Echinodermata","Crinoidea","NO_ORDER_SPECIFIED","Indocrinidae",254.17,259.9,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Philocrinus","Philocrinus","Echinodermata","Crinoidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",254.17,259.9,4,"erect","stationary, attached","suspension","other","intermediate","high Mg calcite","heavy carbonate load",1,4,1,1
"Texacrinus","Texacrinus","Echinodermata","Crinoidea","Poteriocrinina","Texacrinidae",254.17,259.9,1,"erect","stationary, attached","suspension","other","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Eotiaris","Eotiaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",252.17,265.1,16,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,10,1,2
"Permocidaris","Permocidaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",242,259.9,7,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,4,1,1
"Archaeocidaris","Archaeocidaris","Echinodermata","Echinoidea","NO_ORDER_SPECIFIED","Archaeocidaridae",252.17,265.1,2,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Achistrum","Achistrum","Echinodermata","Holothuroidea","Apodida","Achistridae",182.7,265.1,30,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,3,3,1
"Theelia","Theelia","Echinodermata","Holothuroidea","Apodida","Chiridotidae",180,259.9,121,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,4,4,1
"Thalattocanthus","Thalattocanthus","Echinodermata","Holothuroidea","Apodida","Myriotrochidae",242,265.1,2,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Protheelia","Protheelia","Echinodermata","Holothuroidea","Apodida","Theeliidae",254.17,259.9,1,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",1,1,1,1
"Calclamnella","Calclamnella","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",201.3,259.9,8,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,1,1,1
"Eocaudina","Eocaudina","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",174.1,265.1,39,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,1,1,1
"Jolfacaudina","Jolfacaudina","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",254.17,259.9,1,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",1,1,1,1
"Palaeocaudina","Palaeocaudina","Echinodermata","Holothuroidea","Elasipodida","Palaeocaudinidae",254.17,259.9,1,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",1,1,1,1
"Clavallus","Clavallus","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Priscopedatidae",254.17,265.1,2,"shallow infaunal","slow, motile","miner","other","intermediate","high Mg calcite","little or no carbonate load",1,1,1,1
"Priscopedatus","Priscopedatus","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Priscopedatidae",174.1,265.1,52,"shallow infaunal","slow, motile","miner","other","intermediate","high Mg calcite","little or no carbonate load",0,1,1,1
"Punctatites","Punctatites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Punctatitidae",174.1,259.9,20,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,6,6,1
"Linguaserra","Linguaserra","Echinodermata","Ophiocistioidea","NO_ORDER_SPECIFIED","Linguaserridae",228,259.9,2,"epifaunal","facultative, attached","surface deposit","other","broadcaster","high Mg calcite","heavy carbonate load",0,1,1,1
"Microantyx","Microantyx","Echinodermata","Ophiocistioidea","NO_ORDER_SPECIFIED","Rotasacciidae",254.17,265.1,2,"epifaunal","facultative, attached","surface deposit","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Protocaudina","Protocaudina","Echinodermata","Ophiocistioidea","NO_ORDER_SPECIFIED","Rotasacciidae",208.5,265.1,3,"epifaunal","facultative, attached","surface deposit","other","broadcaster","high Mg calcite","heavy carbonate load",0,1,1,1
"Calclyra","Calclyra","Echinodermata","Ophiuroidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",254.17,265.1,5,"epifaunal","slow, motile","surface deposit/predator","hemoglobin","intermediate","high Mg calcite","heavy carbonate load",1,1,1,1
"Neonuculites","Neonuculites","Mollusca","Bivalvia","Actinodontida","Palaeomutelidae",252.17,259.9,1,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Palaeomutela","Palaeomutela","Mollusca","Bivalvia","Actinodontida","Palaeomutelidae",252.17,265.1,12,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,10,4,3
"Parallelodon","Parallelodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",163.5,265.1,307,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,83,7,8
"Carbonarca","Carbonarca","Mollusca","Bivalvia","Arcida","Parallelodontidae",254.17,272.3,1,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,1,1,1
"Grammatodon","Grammatodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",174.1,265.1,177,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,3,2,2
"Celtoides","Celtoides","Mollusca","Bivalvia","Cardiida","Kalenteridae",254.17,259.9,5,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,5,1,2
"Myoconcha","Myoconcha","Mollusca","Bivalvia","Cardiida","Kalenteridae",174.1,265.1,102,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Netschajewia","Netschajewia","Mollusca","Bivalvia","Cardiida","Kalenteridae",235,259.9,14,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,9,3,4
"Permophorus","Permophorus","Mollusca","Bivalvia","Cardiida","Kalenteridae",201.3,265.1,154,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,63,5,6
"Pleurophorus","Pleurophorus","Mollusca","Bivalvia","Cardiida","Kalenteridae",247.2,259.9,2,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Pseudopermophorus","Pseudopermophorus","Mollusca","Bivalvia","Cardiida","Kalenteridae",252.17,259.9,10,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,9,2,3
"Stutchburia","Stutchburia","Mollusca","Bivalvia","Cardiida","Kalenteridae",252.17,265.1,62,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,52,8,7
"Palaeanodonta","Palaeanodonta","Mollusca","Bivalvia","Cardiida","NO_FAMILY_SPECIFIED",254.17,265.1,2,"shallow infaunal","facultative, unattached","suspension","hemocyanin","intermediate","aragonite","moderate carbonate load",1,1,1,1
"Kidodia","Kidodia","Mollusca","Bivalvia","Cardiida","Opokiellidae",252.17,265.1,1,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Astartella","Astartella","Mollusca","Bivalvia","Carditida","Astartidae",251.3,265.1,93,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,45,13,7
"Astartellopsis","Astartellopsis","Mollusca","Bivalvia","Carditida","Astartidae",242,268.8,6,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
