"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Euprioniodina","Euprioniodina","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",201.3,251.3,4,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Gladigondolella","Gladigondolella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",201.3,251.3,56,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,16,2,4
"Hibbardella","Hibbardella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",228,252.17,7,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,2,1,1
"Hindeodus","Hindeodus","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",242,265.1,195,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,1,1,1
"Lonchodina","Lonchodina","Chordata","Conodonta","Conodontophorida","Prioniodidae",237,252.17,13,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,7,3,2
"Neogondolella","Neogondolella","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",235,254.17,147,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,75,9,6
"Neohindeodella","Neohindeodella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",201.3,252.17,13,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,2,2,2
"Neoprioniodus","Neoprioniodus","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",242,251.2,3,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,1,1,1
"Paragondolella","Paragondolella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",208.5,247.2,92,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,47,7,4
"Prioniodina","Prioniodina","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",228,251.3,7,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,1,1,1
"Apatognathus","Apatognathus","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",237,247.2,3,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,2,1,2
"Chiosella","Chiosella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",242,251.3,14,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,8,2,5
"Conservatella","Conservatella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",242,252.17,13,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,1,1,1
"Ellisonia","Ellisonia","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",242,254.17,26,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,1,1,1
"Gondolella","Gondolella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",221.5,259.9,220,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,87,6,11
"Pachycladina","Pachycladina","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",228,252.17,16,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Tardogondolella","Tardogondolella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",201.3,247.2,34,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Guangxidella","Guangxidella","Chordata","Conodonta","Ozarkodinida","Gondolellidae",242,252.17,12,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,1,1,1
"Magnigondolella","Magnigondolella","Chordata","Conodonta","Ozarkodinida","Gondolellidae",242,247.2,99,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,99,7,6
"Neospathodus","Neospathodus","Chordata","Conodonta","Ozarkodinida","Gondolellidae",242,252.17,99,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,4,2,2
"Novispathodus","Novispathodus","Chordata","Conodonta","Ozarkodinida","Gondolellidae",242,251.3,56,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,5,2,1
"Smithodus","Smithodus","Chordata","Conodonta","Ozarkodinida","Gondolellidae",242,251.3,3,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,1,1,1
"Triassospathodus","Triassospathodus","Chordata","Conodonta","Ozarkodinida","Gondolellidae",242,251.3,30,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,9,2,3
"Hindeodella","Hindeodella","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",221.5,252.17,3,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,1,1,1
"Ozarkodina","Ozarkodina","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",228,252.17,19,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,12,3,5
"Pentasmilia","Pentasmilia","Cnidaria","Anthozoa","Pentasmiliida","Pentasmiliidae",242,247.2,1,"erect","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Omphalophyllia","Omphalophyllia","Cnidaria","Anthozoa","Scleractinia","Conophyllidae",201.3,247.2,25,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Silesiastraea","Silesiastraea","Cnidaria","Anthozoa","Scleractinia","Cuifastraeidae",242,247.2,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Eckastraea","Eckastraea","Cnidaria","Anthozoa","Scleractinia","Eckastraeidae",242,247.2,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,2,1,1
"Opolestraea","Opolestraea","Cnidaria","Anthozoa","Scleractinia","Eckastraeidae",242,247.2,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Margarophyllia","Margarophyllia","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae",201.3,247.2,59,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,11,1,1
"Margarosmilia","Margarosmilia","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae",201.3,247.2,100,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Neoconophyllia","Neoconophyllia","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae",235,247.2,18,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,17,2,1
"Semidistichophyllum","Semidistichophyllum","Cnidaria","Anthozoa","Scleractinia","Margarophylliidae",242,247.2,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,9,1,1
"Elysastraea","Elysastraea","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",182.7,247.2,16,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Montlivaltia","Montlivaltia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",182.7,247.2,35,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Thecosmilia","Thecosmilia","Cnidaria","Anthozoa","Scleractinia","Montlivaltiidae",196.5,247.2,9,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Koilocoenia","Koilocoenia","Cnidaria","Anthozoa","Scleractinia","NO_FAMILY_SPECIFIED",215.56,247.2,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Morycastraea","Morycastraea","Cnidaria","Anthozoa","Scleractinia","Pamiroseriidae",242,247.2,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Pamiroseris","Pamiroseris","Cnidaria","Anthozoa","Scleractinia","Pamiroseriidae",201.3,247.2,87,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,8,1,2
"Conophyllia","Conophyllia","Cnidaria","Anthozoa","Scleractinia","Procyclolitidae",215.56,247.2,5,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,3,3,1
"Protoheterastrea","Protoheterastrea","Cnidaria","Anthozoa","Scleractinia","Protoheterastraeidae",208.5,247.2,21,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Remismilia","Remismilia","Cnidaria","Anthozoa","Scleractinia","Protoheterastraeidae",221.5,247.2,22,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,0,0,0
"Distichophyllia","Distichophyllia","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",201.3,247.2,70,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Proretiophyllia","Proretiophyllia","Cnidaria","Anthozoa","Scleractinia","Reimaniphylliidae",242,247.2,1,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Procyathophora","Procyathophora","Cnidaria","Anthozoa","Scleractinia","Stylinidae",235,247.2,2,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Pinacophyllum","Pinacophyllum","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,247.2,27,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,2
"Stylophyllopsis","Stylophyllopsis","Cnidaria","Anthozoa","Scleractinia","Stylophyllidae",182.7,247.2,72,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,2,2,1
"Volzeia","Volzeia","Cnidaria","Anthozoa","Scleractinia","Volzeiidae",182.7,247.2,50,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,4,2,2
"Radiophyllia","Radiophyllia","Cnidaria","Anthozoa","Scleractinia","Zardinophyllidae",242,247.2,3,"erect","stationary, attached","suspension/symbionts","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,3,1
"Progonionemus","Progonionemus","Cnidaria","Hydrozoa","Limnomedusae","Olindiadidae",242,247.2,3,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,3,1,1
"Axopora","Axopora","Cnidaria","Hydrozoa","Milleporina","NO_FAMILY_SPECIFIED",242,247.2,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",1,1,1,1
"Spongiomorpha","Spongiomorpha","Cnidaria","Hydrozoa","Spongiomorphida","Spongiomorphidae",182.7,247.2,39,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","heavy carbonate load",0,1,1,1
"Paraconularia","Paraconularia","Cnidaria","Scyphozoa","Conulariida","Conulariidae",201.6,259.9,20,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","phosphatic","little or no carbonate load",0,0,0,0
"Migmaster","Migmaster","Echinodermata","Asteroidea","NO_ORDER_SPECIFIED","Migmasteridae",242,247.2,2,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",1,2,1,1
"Pleuraster","Pleuraster","Echinodermata","Asteroidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",242,247.2,2,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",1,2,1,1
"Trichasteropsis","Trichasteropsis","Echinodermata","Asteroidea","Trichasteropsida","Trichasteropsiidae",235,247.2,18,"epifaunal","slow, motile","predator","other","intermediate","high Mg calcite","heavy carbonate load",0,5,3,1
"Carnallicrinus","Carnallicrinus","Echinodermata","Crinoidea","Encrinida","Encrinidae",235,247.2,3,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,2,1,2
"Chelocrinus","Chelocrinus","Echinodermata","Crinoidea","Encrinida","Encrinidae",221.5,247.2,14,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Dadocrinus","Dadocrinus","Echinodermata","Crinoidea","Encrinida","Encrinidae",237,247.2,5,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,4,2,2
"Encrinus","Encrinus","Echinodermata","Crinoidea","Encrinida","Encrinidae",228,247.2,46,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,35,4,4
"Entrochus","Entrochus","Echinodermata","Crinoidea","Encrinida","Encrinidae",242,247.2,2,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,2,1,1
"Holocrinus","Holocrinus","Echinodermata","Crinoidea","Holocrinida","NO_FAMILY_SPECIFIED",235,252.17,23,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,1,1,1
"Tyrolecrinus","Tyrolecrinus","Echinodermata","Crinoidea","Isocrinida","Isocrinidae",228,247.2,27,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,8,1,1
"Tollmannicrinus","Tollmannicrinus","Echinodermata","Crinoidea","Roveacrinida","NO_FAMILY_SPECIFIED",228,247.2,18,"pelagic","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,2,1,1
"Apiocrinus","Apiocrinus","Echinodermata","Crinoidea","Millericrinida","Apiocrinidae",242,247.2,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Bangtoupocrinus","Bangtoupocrinus","Echinodermata","Crinoidea","Millericrinida","Bangtoupocrinidae",242,247.2,15,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,15,1,1
"Silesiacrinus","Silesiacrinus","Echinodermata","Crinoidea","Millericrinida","Bangtoupocrinidae",235,247.2,7,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,5,1,1
"Pentacrinus","Pentacrinus","Echinodermata","Crinoidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",170.3,247.2,13,"erect","stationary, attached","suspension","other","intermediate","high Mg calcite","heavy carbonate load",0,2,1,2
"Qingyanocrinus","Qingyanocrinus","Echinodermata","Crinoidea","NO_ORDER_SPECIFIED","Qingyanocrinidae",242,247.2,20,"erect","stationary, attached","suspension","other","intermediate","high Mg calcite","heavy carbonate load",1,20,1,1
"Osteocrinus","Osteocrinus","Echinodermata","Crinoidea","Roveacrinida","NO_FAMILY_SPECIFIED",221.5,247.2,40,"pelagic","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,1,1,1
"Cidaris","Cidaris","Echinodermata","Echinoidea","Cidaroida","Cidaridae",201.3,247.2,40,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,7,1,3
"Lenticidaris","Lenticidaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",221.5,251.3,22,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Permocidaris","Permocidaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",242,259.9,7,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",1,1,1,1
"Serpianotiaris","Serpianotiaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",237,247.2,2,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Triadotiaris","Triadotiaris","Echinodermata","Echinoidea","Cidaroida","Triadotiaridae",235,247.2,5,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,3,1,2
"Yunnanechinus","Yunnanechinus","Echinodermata","Echinoidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",242,247.2,1,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",1,1,1,1
"Lazarechinus","Lazarechinus","Echinodermata","Echinoidea","Palaechinoidea","Proterocidaridae",242,247.2,1,"epifaunal","slow, motile","grazer","other","intermediate","high Mg calcite","moderate carbonate load",1,1,1,1
"Achistrum","Achistrum","Echinodermata","Holothuroidea","Apodida","Achistridae",182.7,265.1,30,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,3,3,2
"Theelia","Theelia","Echinodermata","Holothuroidea","Apodida","Chiridotidae",180,259.9,121,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,29,12,4
"Theeliapatinaformis","Theeliapatinaformis","Echinodermata","Holothuroidea","Apodida","Chiridotidae",242,247.2,1,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",1,1,1,1
"Acanthotheelia","Acanthotheelia","Echinodermata","Holothuroidea","Apodida","Myriotrochidae",205.6,247.2,24,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,5,3,3
"Thalattocanthus","Thalattocanthus","Echinodermata","Holothuroidea","Apodida","Myriotrochidae",242,265.1,2,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",1,1,1,1
"Jumaraina","Jumaraina","Echinodermata","Holothuroidea","Apodida","Theeliidae",201.3,247.2,13,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,4,2,3
"Calclamnella","Calclamnella","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",201.3,259.9,8,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,1,1,1
"Calclamnoidea","Calclamnoidea","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",228,247.2,8,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,1,1,1
"Eocaudina","Eocaudina","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",174.1,265.1,39,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,4,3,3
"Binoculites","Binoculites","Echinodermata","Holothuroidea","Dendrochirotida","NO_FAMILY_SPECIFIED",182.7,247.2,23,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,3,1,3
"Kuehnites","Kuehnites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Kuehnitidae",201.3,247.2,20,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,2,1,2
"Staurocumites","Staurocumites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",190.8,247.2,16,"semi-infaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,4,1,3
"Tetravirga","Tetravirga","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",205.6,247.2,16,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,5,3,2
"Priscopedatus","Priscopedatus","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Priscopedatidae",174.1,265.1,52,"shallow infaunal","slow, motile","miner","other","intermediate","high Mg calcite","little or no carbonate load",0,20,13,4
"Punctatites","Punctatites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Punctatitidae",174.1,259.9,20,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Stichopitella","Stichopitella","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Stichopitidae",205.6,247.2,3,"semi-infaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,1,1,1
"Stichopites","Stichopites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Stichopitidae",175.6,247.2,2,"semi-infaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,1,1,1
"Linguaserra","Linguaserra","Echinodermata","Ophiocistioidea","NO_ORDER_SPECIFIED","Linguaserridae",228,259.9,2,"epifaunal","facultative, attached","surface deposit","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Protocaudina","Protocaudina","Echinodermata","Ophiocistioidea","NO_ORDER_SPECIFIED","Rotasacciidae",208.5,265.1,3,"epifaunal","facultative, attached","surface deposit","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Arenorbis","Arenorbis","Echinodermata","Ophiuroidea","Ophiurida","Aplocomidae",237,247.2,6,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",0,2,1,1
"Ophioderma","Ophioderma","Echinodermata","Ophiuroidea","Ophiurida","Ophiodermatidae",182.7,254.17,6,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,2,1,1
"Aplocoma","Aplocoma","Echinodermata","Ophiuroidea","Ophiurida","Ophiolepididae",196.5,252.17,6,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,1,1,1
"Aspiduriella","Aspiduriella","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae",201.3,247.2,17,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",0,7,5,3
"Arca","Arca","Mollusca","Bivalvia","Arcida","Arcidae",182.7,247.2,15,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Parallelodon","Parallelodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",163.5,265.1,307,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,17,2,4
"Catella","Catella","Mollusca","Bivalvia","Arcida","Parallelodontidae",180,247.2,16,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Grammatodon","Grammatodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",174.1,265.1,177,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Macrodon","Macrodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",201.3,247.2,40,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,6,4,4
"Macrodontella","Macrodontella","Mollusca","Bivalvia","Arcida","Parallelodontidae",242,247.2,1,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,1,1,1
"Eophilobryoidella","Eophilobryoidella","Mollusca","Bivalvia","Arcida","Philobryidae",242,247.2,14,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,14,1,1
"Myoconcha","Myoconcha","Mollusca","Bivalvia","Cardiida","Kalenteridae",174.1,265.1,102,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,8,6,4
"Netschajewia","Netschajewia","Mollusca","Bivalvia","Cardiida","Kalenteridae",235,259.9,14,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Permophorus","Permophorus","Mollusca","Bivalvia","Cardiida","Kalenteridae",201.3,265.1,154,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,3,1,1
"Pseudomyoconcha","Pseudomyoconcha","Mollusca","Bivalvia","Cardiida","Kalenteridae",208.5,251.2,29,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,20,5,5
"Triaphorus","Triaphorus","Mollusca","Bivalvia","Cardiida","Kalenteridae",201.3,247.2,9,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Rhaetidia","Rhaetidia","Mollusca","Bivalvia","Cardiida","Sowerbyidae",208.5,247.2,5,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Tancredia","Tancredia","Mollusca","Bivalvia","Cardiida","Tancrediidae",170.3,247.2,16,"deep infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,2,1,2
"Tellina","Tellina","Mollusca","Bivalvia","Cardiida","Tellinidae",201.3,247.2,2,"shallow infaunal","facultative, unattached","surface deposit","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Astarte","Astarte","Mollusca","Bivalvia","Carditida","Astartidae",180,247.2,48,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,2,2,1
"Astartellopsis","Astartellopsis","Mollusca","Bivalvia","Carditida","Astartidae",242,268.8,6,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,5,1,2
"Coelopis","Coelopis","Mollusca","Bivalvia","Carditida","Astartidae",175.6,247.2,38,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Arctocardinia","Arctocardinia","Mollusca","Bivalvia","Carditida","Cardiniidae",242,247.2,2,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,2,1,1
"Myophoricardium","Myophoricardium","Mollusca","Bivalvia","Carditida","Myophoricardiidae",201.3,251.2,34,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Myophoriopis","Myophoriopis","Mollusca","Bivalvia","Carditida","Myophoricardiidae",201.3,251.2,60,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Pseudocorbula","Pseudocorbula","Mollusca","Bivalvia","Carditida","Myophoricardiidae",201.3,252.17,58,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,20,5,6
"Arcoptera","Arcoptera","Mollusca","Bivalvia","Cyrtodontida","Pichleriidae",232,247.2,7,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Elegantarca","Elegantarca","Mollusca","Bivalvia","Cyrtodontida","Pichleriidae",237,247.2,23,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,22,1,1
"Hoferia","Hoferia","Mollusca","Bivalvia","Cyrtodontida","Pichleriidae",228,247.2,10,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
