"","unique.taxa","phylum","class","order","family","range.min","range.max","t_occurrences","tiering","motility","feeding","protein","reproduction","mineralogy","physiology","extinct","e_occurrences","species","geoplates"
"Waagenites","Waagenites","Brachiopoda","Strophomenata","Productida","Rugosochonetidae",251.3,268.8,83,"epifaunal","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",1,1,1,1
"Paralioclema","Paralioclema","Bryozoa","Stenolaemata","Trepostomida","Araxoporidae",215.56,265.1,18,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Dyscritella","Dyscritella","Bryozoa","Stenolaemata","Trepostomida","Dyscritellidae",201.3,265.1,108,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Pseudobatostomella","Pseudobatostomella","Bryozoa","Stenolaemata","Trepostomida","Dyscritellidae",237,268.8,29,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,1,1,1
"Arcticopora","Arcticopora","Bryozoa","Stenolaemata","Trepostomida","Stenoporidae",201.3,259.9,49,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,11,2,2
"Dyscritellopsis","Dyscritellopsis","Bryozoa","Stenolaemata","Trepostomida","Stenoporidae",205.6,251.3,7,"erect","stationary, attached","suspension","hemerythrin","broadcaster","low Mg calcite","heavy carbonate load",0,0,0,0
"Clarkina","Clarkina","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",247.2,265.1,81,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,26,5,4
"Gladigondolella","Gladigondolella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",201.3,251.3,56,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Hindeodus","Hindeodus","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",242,265.1,195,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,139,12,9
"Isarcicella","Isarcicella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",251.3,254.17,48,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,48,5,7
"Lonchodina","Lonchodina","Chordata","Conodonta","Conodontophorida","Prioniodidae",228,252.17,17,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Neogondolella","Neogondolella","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",235,254.17,147,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,46,5,8
"Neohindeodella","Neohindeodella","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",201.3,252.17,13,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,1,1,1
"Neoprioniodus","Neoprioniodus","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",242,252.17,3,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Parachirognathus","Parachirognathus","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",247.2,252.17,2,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Platyvillosus","Platyvillosus","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",247.2,251.3,1,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Prioniodina","Prioniodina","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",228,251.3,6,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Xaniognathus","Xaniognathus","Chordata","Conodonta","Conodontophorida","NO_FAMILY_SPECIFIED",251.3,254.17,2,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,1,1,1
"Aduncodina","Aduncodina","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",247.2,251.3,1,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Chiosella","Chiosella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",242,251.3,14,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Conservatella","Conservatella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",242,252.17,13,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Ellisonia","Ellisonia","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",242,254.17,26,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,14,2,2
"Furnishius","Furnishius","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",247.2,252.17,13,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Gondolella","Gondolella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",221.5,259.9,220,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,2,1,1
"Hadrodontina","Hadrodontina","Chordata","Conodonta","Ozarkodinida","Ellisoniidae",247.2,252.17,7,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,5,1,2
"Hibbardella","Hibbardella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",228,252.17,4,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Neostrachanognathus","Neostrachanognathus","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",247.2,251.3,2,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Pachycladina","Pachycladina","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",247.2,252.17,12,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Scythogondolella","Scythogondolella","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",247.2,252.17,9,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Sweetospathodus","Sweetospathodus","Chordata","Conodonta","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED",251.2,252.17,4,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",1,4,1,3
"Foliella","Foliella","Chordata","Conodonta","Ozarkodinida","Ellisoniidae",247.2,252.17,3,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Borinella","Borinella","Chordata","Conodonta","Ozarkodinida","Gondolellidae",247.2,252.17,3,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,2,1,2
"Discretella","Discretella","Chordata","Conodonta","Ozarkodinida","Gondolellidae",247.2,252.17,35,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Eurygnathodus","Eurygnathodus","Chordata","Conodonta","Ozarkodinida","Gondolellidae",247.2,252.17,4,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,1,1,1
"Guangxidella","Guangxidella","Chordata","Conodonta","Ozarkodinida","Gondolellidae",242,252.17,12,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Icriospathodus","Icriospathodus","Chordata","Conodonta","Ozarkodinida","Gondolellidae",247.2,251.3,4,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Neospathodus","Neospathodus","Chordata","Conodonta","Ozarkodinida","Gondolellidae",242,252.17,99,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,41,4,5
"Novispathodus","Novispathodus","Chordata","Conodonta","Ozarkodinida","Gondolellidae",242,251.3,56,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Smithodus","Smithodus","Chordata","Conodonta","Ozarkodinida","Gondolellidae",242,251.3,3,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Triassospathodus","Triassospathodus","Chordata","Conodonta","Ozarkodinida","Gondolellidae",242,251.3,30,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Hindeodella","Hindeodella","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",247.2,252.17,1,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Ozarkodina","Ozarkodina","Chordata","Conodonta","Ozarkodinida","NO_FAMILY_SPECIFIED",228,252.17,19,"pelagic","fast, motile","predator","hemoglobin","intermediate","soft-bodied","little or no carbonate load",0,0,0,0
"Paraconularia","Paraconularia","Cnidaria","Scyphozoa","Conulariida","Conulariidae",201.6,259.9,20,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","phosphatic","little or no carbonate load",0,0,0,0
"Conulariopsis","Conulariopsis","Cnidaria","Scyphozoa","Conulariida","Conulariopsidae",247.2,251.3,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","phosphatic","little or no carbonate load",0,0,0,0
"Baudicrinus","Baudicrinus","Echinodermata","Crinoidea","Encrinida","Dadocrinidae",251.3,252.17,1,"erect","stationary, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",1,1,1,1
"Holocrinus","Holocrinus","Echinodermata","Crinoidea","Holocrinida","NO_FAMILY_SPECIFIED",235,252.17,23,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Saccocoma","Saccocoma","Echinodermata","Crinoidea","Roveacrinida","Saccocomidae",247.2,252.17,1,"erect","facultative, attached","suspension","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Lenticidaris","Lenticidaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",221.5,251.3,22,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,0,0,0
"Permocidaris","Permocidaris","Echinodermata","Echinoidea","Cidaroida","Miocidaridae",242,259.9,7,"epifaunal","slow, motile","grazer/predator","other","intermediate","high Mg calcite","moderate carbonate load",0,1,1,1
"Achistrum","Achistrum","Echinodermata","Holothuroidea","Apodida","Achistridae",182.7,265.1,30,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Theelia","Theelia","Echinodermata","Holothuroidea","Apodida","Chiridotidae",180,259.9,121,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Thalattocanthus","Thalattocanthus","Echinodermata","Holothuroidea","Apodida","Myriotrochidae",242,265.1,2,"epifaunal","facultative, attached","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Calclamnella","Calclamnella","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",201.3,259.9,8,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Eocaudina","Eocaudina","Echinodermata","Holothuroidea","Dendrochirotida","Calclamnidae",174.1,265.1,39,"epifaunal","facultative, attached","suspension","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Priscopedatus","Priscopedatus","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Priscopedatidae",174.1,265.1,52,"shallow infaunal","slow, motile","miner","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Punctatites","Punctatites","Echinodermata","Holothuroidea","NO_ORDER_SPECIFIED","Punctatitidae",174.1,259.9,20,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","little or no carbonate load",0,0,0,0
"Linguaserra","Linguaserra","Echinodermata","Ophiocistioidea","NO_ORDER_SPECIFIED","Linguaserridae",228,259.9,2,"epifaunal","facultative, attached","surface deposit","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Protocaudina","Protocaudina","Echinodermata","Ophiocistioidea","NO_ORDER_SPECIFIED","Rotasacciidae",208.5,265.1,3,"epifaunal","facultative, attached","surface deposit","other","broadcaster","high Mg calcite","heavy carbonate load",0,0,0,0
"Shoshonura","Shoshonura","Echinodermata","Ophiuroidea","Ophiurida","NO_FAMILY_SPECIFIED",247.2,251.3,1,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Ophioderma","Ophioderma","Echinodermata","Ophiuroidea","Ophiurida","Ophiodermatidae",182.7,254.17,6,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Aplocoma","Aplocoma","Echinodermata","Ophiuroidea","Ophiurida","Ophiolepididae",196.5,252.17,6,"epifaunal","slow, motile","surface deposit/predator","other","intermediate","high Mg calcite","heavy carbonate load",0,1,1,1
"Aspidura","Aspidura","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae",247.2,251.3,1,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Huangzhishania","Huangzhishania","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae",247.2,254.17,5,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",0,3,2,1
"Praeaplocoma","Praeaplocoma","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae",247.2,251.3,2,"epifaunal","slow, motile","surface deposit","other","intermediate","high Mg calcite","heavy carbonate load",0,0,0,0
"Parallelodon","Parallelodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",163.5,265.1,307,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Grammatodon","Grammatodon","Mollusca","Bivalvia","Arcida","Parallelodontidae",174.1,265.1,177,"semi-infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Myoconcha","Myoconcha","Mollusca","Bivalvia","Cardiida","Kalenteridae",174.1,265.1,102,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Netschajewia","Netschajewia","Mollusca","Bivalvia","Cardiida","Kalenteridae",235,259.9,14,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Permophorus","Permophorus","Mollusca","Bivalvia","Cardiida","Kalenteridae",201.3,265.1,154,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,45,4,3
"Pleurophorus","Pleurophorus","Mollusca","Bivalvia","Cardiida","Kalenteridae",247.2,259.9,2,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Astartella","Astartella","Mollusca","Bivalvia","Carditida","Astartidae",251.3,265.1,93,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,13,2,1
"Astartellopsis","Astartellopsis","Mollusca","Bivalvia","Carditida","Astartidae",242,268.8,6,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Gujocardita","Gujocardita","Mollusca","Bivalvia","Carditida","Carditidae",251.3,265.1,28,"shallow infaunal","facultative, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",1,1,1,1
"Pseudocorbula","Pseudocorbula","Mollusca","Bivalvia","Carditida","Myophoricardiidae",201.3,252.17,58,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,3,1,1
"Sementiconcha","Sementiconcha","Mollusca","Bivalvia","Carditida","Myophoricardiidae",247.2,251.3,6,"shallow infaunal","slow, motile","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Sinbadiella","Sinbadiella","Mollusca","Bivalvia","Lucinida","Lucinidae",247.2,251.3,4,"deep infaunal","facultative, unattached","symbionts","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Atomodesma","Atomodesma","Mollusca","Bivalvia","Myalinida","Atomodesmatidae",247.2,272.3,43,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,9,1,1
"Maitaia","Maitaia","Mollusca","Bivalvia","Myalinida","Atomodesmatidae",247.2,265.1,43,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,6,1,3
"Myalina","Myalina","Mollusca","Bivalvia","Myalinida","Myalinidae",232,265.1,37,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,9,2,4
"Myalinella","Myalinella","Mollusca","Bivalvia","Myalinida","Myalinidae",247.2,265.1,33,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,24,2,4
"Promyalina","Promyalina","Mollusca","Bivalvia","Myalinida","Myalinidae",247.2,259.9,253,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,185,9,10
"Pteria","Pteria","Mollusca","Bivalvia","Ostreida","Pteriidae",182.7,254.17,241,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,100,4,8
"Promysidiella","Promysidiella","Mollusca","Bivalvia","Myalinida","Mysidiellidae",215.56,252.17,41,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,1,1,1
"Protopis","Protopis","Mollusca","Bivalvia","Myalinida","Mysidiellidae",215.56,251.3,5,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Lithophaga","Lithophaga","Mollusca","Bivalvia","Mytilida","Mytilidae",228,259.9,2,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Modiolus","Modiolus","Mollusca","Bivalvia","Mytilida","Mytilidae",163.5,265.1,353,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,3,2,2
"Mytilus","Mytilus","Mollusca","Bivalvia","Mytilida","Mytilidae",182.7,251.3,51,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Promytilus","Promytilus","Mollusca","Bivalvia","Mytilida","Mytilidae",247.2,265.1,11,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Cardiomorpha","Cardiomorpha","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae",228,265.1,6,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Solenomorpha","Solenomorpha","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae",228,265.1,12,"shallow infaunal","facultative, unattached","suspension","hemocyanin","broadcaster","aragonite","moderate carbonate load",0,0,0,0
"Bakevellia","Bakevellia","Mollusca","Bivalvia","Ostreida","Bakevelliidae",174.1,265.1,652,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,60,7,6
"Gervillia","Gervillia","Mollusca","Bivalvia","Ostreida","Bakevelliidae",170.3,265.1,239,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Nuculana","Nuculana","Mollusca","Bivalvia","Nuculanida","Nuculanidae",168.3,251.3,200,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,0,0,0
"Palaeoneilo","Palaeoneilo","Mollusca","Bivalvia","Nuculanida","Malletiidae",174.1,268.8,292,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,2,1,1
"Taimyrodon","Taimyrodon","Mollusca","Bivalvia","Nuculanida","Malletiidae",235,251.3,27,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,0,0,0
"Austrotindaria","Austrotindaria","Mollusca","Bivalvia","Nuculanida","Neilonellidae",201.3,254.17,362,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,248,3,10
"Dacryomya","Dacryomya","Mollusca","Bivalvia","Nuculanida","Nuculanidae",228,252.17,19,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,2,1,1
"Glyptoleda","Glyptoleda","Mollusca","Bivalvia","Nuculanida","Nuculanidae",237,265.1,30,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,0,0,0
"Rollieria subovalis","Rollieria subovalis","Mollusca","Bivalvia","Nuculanida","Nuculanidae",174.1,252.17,33,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,2,1,1
"Sarepta","Sarepta","Mollusca","Bivalvia","Nuculanida","Sareptidae",242,251.3,5,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,0,0,0
"Nucula","Nucula","Mollusca","Bivalvia","Nuculida","Nuculidae",170.3,252.17,85,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,1,1,1
"Nuculopsis","Nuculopsis","Mollusca","Bivalvia","Nuculida","Nuculidae",251.3,268.8,69,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",1,1,1,1
"Palaeonucula","Palaeonucula","Mollusca","Bivalvia","Nuculida","Nuculidae",170.3,254.17,166,"shallow infaunal","slow, motile","miner","hemocyanin","intermediate","aragonite","moderate carbonate load",0,8,2,2
"Gervillella","Gervillella","Mollusca","Bivalvia","Ostreida","Bakevelliidae",175.6,251.3,73,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Hoernesia","Hoernesia","Mollusca","Bivalvia","Ostreida","Bakevelliidae",208.5,252.17,68,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,4,1,1
"Towapteria","Towapteria","Mollusca","Bivalvia","Ostreida","Bakevelliidae",247.2,259.9,78,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,60,2,2
"Daonella","Daonella","Mollusca","Bivalvia","Ostreida","Halobiidae",205.6,251.3,481,"epifaunal","facultative, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Enteropleura","Enteropleura","Mollusca","Bivalvia","Ostreida","Halobiidae",237,252.17,16,"epifaunal","facultative, unattached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Monotis","Monotis","Mollusca","Bivalvia","Pectinida","Monotidae",201.3,251.3,311,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Pinna","Pinna","Mollusca","Bivalvia","Ostreida","Pinnidae",163.5,252.17,246,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Bositra","Bositra","Mollusca","Bivalvia","Ostreida","Posidoniidae",163.5,252.17,124,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,2,1,2
"Claraia","Claraia","Mollusca","Bivalvia","Pectinida","Pterinopectinidae",242,259.9,969,"epifaunal","facultative, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,841,37,24
"Ellesmerella","Ellesmerella","Mollusca","Bivalvia","Ostreida","Posidoniidae",242,252.17,15,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Imposidonia","Imposidonia","Mollusca","Bivalvia","Ostreida","Posidoniidae",247.2,252.17,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Peribositria","Peribositria","Mollusca","Bivalvia","Ostreida","Posidoniidae",237,252.17,58,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,3,1,2
"Posidonia","Posidonia","Mollusca","Bivalvia","Ostreida","Posidoniidae",205.6,252.17,47,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Posidonomya","Posidonomya","Mollusca","Bivalvia","Ostreida","Posidoniidae",201.3,252.17,11,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,2,1,1
"Arcavicula","Arcavicula","Mollusca","Bivalvia","Ostreida","Pteriidae",247.2,251.3,1,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Avicula","Avicula","Mollusca","Bivalvia","Ostreida","Pteriidae",189.6,254.17,124,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Confusionella","Confusionella","Mollusca","Bivalvia","Ostreida","Pteriidae",247.2,252.17,25,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Oxytoma","Oxytoma","Mollusca","Bivalvia","Pectinida","Oxytomidae",168.3,259.9,320,"epifaunal","facultative, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,0,0,0
"Guichiella","Guichiella","Mollusca","Bivalvia","Ostreida","Pterineidae",247.2,252.17,5,"semi-infaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Placunopsis","Placunopsis","Mollusca","Bivalvia","Pectinida","Anomiidae",170.3,251.3,125,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Leptochondria","Leptochondria","Mollusca","Bivalvia","Pectinida","Hunanopectinidae",201.3,259.9,315,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,44,7,8
"Ornithopecten","Ornithopecten","Mollusca","Bivalvia","Pectinida","Aviculopectinidae",208.5,252.17,25,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Pecten","Pecten","Mollusca","Bivalvia","Pectinida","Pectinidae",170.3,254.17,237,"epifaunal","facultative, unattached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,0,0,0
"Streblochondria","Streblochondria","Mollusca","Bivalvia","Pectinida","Streblochondriidae",247.2,265.1,30,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","bimineralic","moderate carbonate load",0,1,1,1
"Eobuchia","Eobuchia","Mollusca","Bivalvia","Pectinida","Buchiidae",247.2,252.17,7,"epifaunal","stationary, attached","suspension","hemocyanin","broadcaster","low Mg calcite","moderate carbonate load",0,2,1,2
