phylum,class,order,family,genus,range_min,range_max,extinct,t_occurrences,e_occurrences,species,geoplates,tiering,motility,feeding,protein,reproduction,mineralogy,physiology
Echinodermata,Crinoidea,Comatulidina,Paracomatulidae,Paracomatula,201.6,205.6,1,1,1,1,1,erect,"facultative, attached",suspension,other,broadcaster,high Mg calcite,heavy carbonate load
Echinodermata,Crinoidea,Isocrinida,Isocrinidae,Isocrinus,163.5,242,0,65,3,2,1,erect,"facultative, attached",suspension,other,broadcaster,high Mg calcite,heavy carbonate load
Echinodermata,Crinoidea,Isocrinida,Tulipacrinidae,Tulipacrinus,201.3,235,1,5,1,1,1,erect,"facultative, attached",suspension,other,broadcaster,high Mg calcite,heavy carbonate load
Echinodermata,Crinoidea,NO_ORDER_SPECIFIED,Lanternocrinidae,Lanternocrinus,201.3,215.56,1,10,9,1,1,pelagic,"facultative, attached",suspension,other,broadcaster,high Mg calcite,heavy carbonate load
Echinodermata,Crinoidea,NO_ORDER_SPECIFIED,Leocrinidae,Leocrinus,201.3,221.5,1,21,15,5,1,pelagic,"facultative, attached",suspension,other,broadcaster,high Mg calcite,heavy carbonate load
Echinodermata,Crinoidea,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Pentacrinus,170.3,247.2,0,13,1,1,2,erect,"stationary, attached",suspension,other,broadcaster,high Mg calcite,heavy carbonate load
Echinodermata,Echinoidea,Cidaroida,Cidaridae,Cidaris,201.3,247.2,1,40,10,7,1,epifaunal,"slow, motile",grazer/predator,other,intermediate,high Mg calcite,moderate carbonate load
Echinodermata,Echinoidea,Cidaroida,Cidaridae,Triassicidaris,201.3,237,1,4,2,1,1,epifaunal,"slow, motile",grazer/predator,other,intermediate,high Mg calcite,moderate carbonate load
Echinodermata,Echinoidea,Cidaroida,Miocidaridae,Dicyclocidaris,201.3,237,1,1,1,1,1,epifaunal,"slow, motile",grazer/predator,other,intermediate,high Mg calcite,moderate carbonate load
Echinodermata,Echinoidea,Cidaroida,Miocidaridae,Miocidaris,190.8,237,0,5,0,0,0,epifaunal,"slow, motile",grazer/predator,other,intermediate,high Mg calcite,moderate carbonate load
Echinodermata,Echinoidea,Cidaroida,Miocidaridae,Procidaris,183,208.5,0,14,1,1,1,epifaunal,"slow, motile",grazer/predator,other,intermediate,high Mg calcite,moderate carbonate load
Echinodermata,Echinoidea,Cidaroida,Polycidaridae,Polycidaris,182,235,0,2,0,0,0,epifaunal,"slow, motile",grazer/predator,other,intermediate,high Mg calcite,moderate carbonate load
Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Pseudodiadematidae,Hypodiadema,201.3,208.5,1,1,1,1,1,epifaunal,"slow, motile",grazer,other,intermediate,high Mg calcite,moderate carbonate load
Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Triadocidaridae,Zardinechinus,201.3,237,1,12,3,2,2,epifaunal,"slow, motile",grazer/predator,other,intermediate,high Mg calcite,moderate carbonate load
Echinodermata,Echinoidea,Pedinoida,Pedinidae,Diademopsis,189.6,228,0,11,2,2,2,epifaunal,"slow, motile",grazer,other,intermediate,high Mg calcite,moderate carbonate load
Echinodermata,Echinoidea,Pedinoida,Pedinidae,Hemipedina,175.6,237,0,7,0,0,0,epifaunal,"slow, motile",grazer,other,intermediate,high Mg calcite,moderate carbonate load
Echinodermata,Holothuroidea,Apodida,Achistridae,Achistrum,182.7,265.1,0,30,2,2,1,epifaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,Apodida,Chiridotidae,Theelia,182,259.9,0,121,26,11,2,epifaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,Apodida,Myriotrochidae,Acanthotheelia,205.6,247.2,1,24,4,4,1,epifaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,Apodida,Theeliidae,Jumaraina,201.3,247.2,1,13,6,2,1,epifaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,Dendrochirotida,Calclamnidae,Calclamna,205.6,237,1,5,2,2,1,epifaunal,"facultative, attached",suspension,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,Dendrochirotida,Calclamnidae,Calclamnella,201.3,259.9,1,8,2,1,1,epifaunal,"facultative, attached",suspension,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,Dendrochirotida,Calclamnidae,Curvatella,205.6,212,1,1,1,1,1,epifaunal,"slow, motile",suspension,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,Dendrochirotida,Calclamnidae,Eocaudina,174.1,265.1,0,39,3,2,2,epifaunal,"facultative, attached",suspension,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,Dendrochirotida,Calclamnidae,Fissobractites,201.3,208.5,1,3,3,1,2,epifaunal,"facultative, attached",suspension,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,Dendrochirotida,Calclamnidae,Praecaudina,205.6,237,1,6,2,1,1,epifaunal,"facultative, attached",suspension,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,Dendrochirotida,NO_FAMILY_SPECIFIED,Binoculites,182.7,247.2,0,23,3,2,2,epifaunal,"facultative, attached",suspension,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,Elasipodida,NO_FAMILY_SPECIFIED,Praeeuphronides,182.7,242,0,16,5,3,1,epifaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,Elasipodida,NO_FAMILY_SPECIFIED,Uncinulina,174.1,221.5,0,4,0,0,0,epifaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,Canisiidae,Canisia,205.6,237,1,2,1,1,1,epifaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,Kuehnitidae,Kuehnites,201.3,247.2,1,20,8,5,1,epifaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Staurocumites,190.8,247.2,0,16,2,1,1,epifaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Tetravirga,205.6,247.2,1,16,1,1,1,epifaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Uniramosa,205.6,237,1,2,1,1,1,semi-infaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,Palelpidiidae,Palelpidia,205.6,237,1,2,1,1,1,semi-infaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,Priscopedatidae,Priscopedatus,174.1,265.1,0,52,9,7,1,semi-infaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,Priscopedatidae,Solopedatus,205.6,212,1,1,1,1,1,epifaunal,"slow, motile",suspension,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,Punctatitidae,Punctatites,174.1,259.9,0,20,3,2,1,epifaunal,"slow, motile",suspension,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,Punctatitidae,Uncinulinoides,201.3,212,1,3,3,3,1,epifaunal,"slow, motile",suspension,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,Semperitidae,Biacumina,199.3,212,0,2,1,1,1,semi-infaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,Semperitidae,Semperites,205.6,228,1,3,2,2,1,semi-infaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,Stichopitidae,Frangerites,205.6,221.5,1,2,1,1,1,semi-infaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,Stichopitidae,Stichopitella,205.6,247.2,1,3,1,1,1,semi-infaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Holothuroidea,NO_ORDER_SPECIFIED,Stichopitidae,Stichopites,175.6,247.2,0,2,0,0,0,semi-infaunal,"facultative, attached",surface deposit,other,intermediate,high Mg calcite,little or no carbonate load
Echinodermata,Ophiuroidea,Ophiurida,Ophiacanthidae,Ophiacantha,201.3,208.5,1,3,3,2,2,semi-infaunal,"slow, motile",predator,other,intermediate,high Mg calcite,heavy carbonate load
Echinodermata,Ophiuroidea,Ophiurida,Ophiodermatidae,Ophioderma,183,254.17,0,6,2,1,1,epifaunal,"slow, motile",surface deposit,other,intermediate,high Mg calcite,heavy carbonate load
Echinodermata,Ophiuroidea,Ophiurida,Ophiodermatidae,Palaeocoma,182,242,0,17,1,1,1,epifaunal,"slow, motile",surface deposit,other,intermediate,high Mg calcite,heavy carbonate load
Echinodermata,Ophiuroidea,Ophiurida,Ophiolepididae,Aplocoma,196.5,252.17,0,6,2,1,1,epifaunal,"slow, motile",surface deposit,other,intermediate,high Mg calcite,heavy carbonate load
Echinodermata,Ophiuroidea,Ophiurida,Ophiolepididae,Ophiolepis,201.3,208.5,1,1,1,1,1,epifaunal,"slow, motile",surface deposit,other,intermediate,high Mg calcite,heavy carbonate load
Echinodermata,Ophiuroidea,Ophiurida,Ophiolepididae,Ophiomusium,182,208.5,0,7,1,1,1,epifaunal,"slow, motile",surface deposit,other,intermediate,high Mg calcite,heavy carbonate load
Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Aspiduriella,201.3,247.2,1,17,1,1,1,epifaunal,"slow, motile",surface deposit,other,intermediate,high Mg calcite,heavy carbonate load
Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,201.3,208.5,1,1,1,1,1,epifaunal,"slow, motile",surface deposit,other,intermediate,high Mg calcite,heavy carbonate load
Echinodermata,Ophiuroidea,Phrynophiurida,Eospondylidae,Ophioflabellum,201.3,212,1,4,4,3,3,epifaunal,"slow, motile",suspension,other,intermediate,high Mg calcite,heavy carbonate load
Mollusca,Bivalvia,Arcida,Arcidae,Arca,182.7,247.2,0,15,9,6,1,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Arcida,Cucullaeidae,Cucullaea,170.3,242,0,59,0,0,0,semi-infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Arcida,Parallelodontidae,Bapristodia,201.3,208.5,1,1,1,1,1,semi-infaunal,"facultative, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Arcida,Parallelodontidae,Catella,182,247.2,0,16,5,2,3,semi-infaunal,"facultative, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Arcida,Parallelodontidae,Grammatodon,174.1,265.1,0,177,5,2,2,semi-infaunal,"facultative, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Arcida,Parallelodontidae,Macrodon,201.3,247.2,1,40,1,1,1,semi-infaunal,"facultative, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Arcida,Parallelodontidae,Parallelodon,163.5,265.1,0,307,8,3,5,semi-infaunal,"facultative, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Cardiidae,Cardium,190.8,237,0,23,20,9,2,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Cardiidae,Protocardia,163.5,237,0,258,64,4,7,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Cardiidae,Septocardia,201.3,242,1,36,10,4,3,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Donacidae,Donax,201.3,208.5,1,1,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Kalenteridae,Kalentera,182.7,208.5,0,11,4,1,2,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Kalenteridae,Myoconcha,174.1,265.1,0,102,3,3,1,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Kalenteridae,Ouamouia,201.3,232,1,4,1,1,1,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Kalenteridae,Permophorus,201.3,265.1,1,154,1,1,1,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Kalenteridae,Triaphorus,201.3,247.2,1,9,2,1,1,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Myoconchidae,Healeya,201.3,237,1,4,3,1,1,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Neoleptonidae,Curionia,201.3,242,1,9,1,1,1,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Palaeocarditidae,Palaeocardita,201.3,237,1,147,116,9,7,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Pterocardiidae,Tulongocardium,205.6,228,1,4,3,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Tancrediidae,Tancredia,170.3,247.2,0,16,3,1,2,deep infaunal,"facultative, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Cardiida,Tellinidae,Tellina,201.3,247.2,1,2,1,1,1,shallow infaunal,"facultative, unattached",surface deposit,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Astartidae,Astarte,182,247.2,0,48,1,1,1,shallow infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Astartidae,Coelopis,175.6,247.2,0,38,2,2,1,shallow infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Astartidae,Nicaniella,170.3,228,0,118,2,1,1,shallow infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Astartidae,Opis,182,242,0,12,4,3,1,shallow infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Astartidae,Praeconia,190.8,212,0,11,5,1,1,shallow infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Astartidae,Trigonopis,189.6,212,0,4,3,2,1,shallow infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Cardiniidae,Cardinia,163.5,237,0,230,28,2,6,shallow infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Cardiniidae,Torastarte,201.3,208.5,1,7,7,1,2,shallow infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Carditidae,Cardita,201.3,237,1,21,9,7,2,shallow infaunal,"facultative, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Carditidae,Carditamera,201.3,208.5,1,2,2,1,1,shallow infaunal,"facultative, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Carditidae,Tutcheria,174.1,228,0,31,3,2,3,shallow infaunal,"facultative, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Myophoricardiidae,Myophoricardium,201.3,251.2,1,34,16,3,1,shallow infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Myophoricardiidae,Myophoriopis,201.3,251.2,1,60,41,3,3,shallow infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Carditida,Myophoricardiidae,Pseudocorbula,201.3,252.17,1,58,2,1,1,shallow infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Hiatellida,Hiatellidae,Hiatella,189.6,242,0,9,0,0,0,shallow infaunal,"facultative, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Lucinida,Lucinidae,Corbis,201.3,237,1,5,1,1,1,deep infaunal,"facultative, unattached",symbionts,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Lucinida,Lucinidae,Krumbeckia,201.3,237,1,2,2,1,1,deep infaunal,"facultative, unattached",symbionts,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Lucinida,Lucinidae,Lucina,183,247.2,0,31,1,1,1,deep infaunal,"facultative, unattached",symbionts,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Lucinida,Lucinidae,Luciniola,168.3,208.5,0,12,2,1,1,shallow infaunal,"facultative, unattached",symbionts,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Lucinida,Lucinidae,Schafhaeutlia,182.7,251.2,0,125,17,3,4,deep infaunal,"facultative, unattached",symbionts,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Lucinida,Lucinidae,Sphaeriola,189.6,251.2,0,6,0,0,0,shallow infaunal,"facultative, unattached",symbionts,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Lucinida,Mactromyidae,Mactromya,175.6,247.2,0,95,0,0,0,deep infaunal,"facultative, unattached",symbionts,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Megalodontida,Dicerocardiidae,Dicerocardium,201.3,237,1,20,6,4,2,semi-infaunal,"stationary, unattached",symbionts,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Megalodontida,Megalodontidae,Lycodus,201.3,212,1,13,13,2,3,semi-infaunal,"stationary, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Megalodontida,Megalodontidae,Neomegalodon,201.3,237,1,79,2,2,1,semi-infaunal,"stationary, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Megalodontida,Megalodontidae,Pachyrisma,182.7,247.2,0,22,0,0,0,semi-infaunal,"stationary, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Megalodontida,Megalodontidae,Quemocuomegalodon,201.3,237,1,3,1,1,1,semi-infaunal,"stationary, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Megalodontida,Megalodontidae,Rhaetomegalodon,201.3,208.5,1,8,8,2,1,semi-infaunal,"stationary, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Megalodontida,Megalodontidae,Triadomegalodon,201.3,228,1,22,6,3,2,semi-infaunal,"stationary, unattached",symbionts,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Megalodontida,Wallowaconchidae,Wallowaconcha,201.3,228,1,8,3,1,1,semi-infaunal,"stationary, unattached",symbionts,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Modiomorphida,Palaeopharidae,Palaeopharus,201.3,237,1,27,7,4,2,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Myalinida,Inoceramidae,Arctomytiloides,190.8,228,0,6,1,1,1,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,low Mg calcite,moderate carbonate load
Mollusca,Bivalvia,Myalinida,Inoceramidae,Inoceramus,201.3,228,1,31,4,2,1,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,low Mg calcite,moderate carbonate load
Mollusca,Bivalvia,Myalinida,Myalinidae,Aviculomyalina,201.3,247.2,1,5,1,1,1,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Myalinida,Mysidiellidae,Mysidia,201.3,237,1,3,2,1,1,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Myalinida,Mysidiellidae,Mysidiella,201.3,237,1,12,10,2,1,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Mytilida,Mytilidae,Falcimytilus,174.1,247.2,0,23,0,0,0,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Mytilida,Mytilidae,Inoperna,175.6,212,0,88,27,1,3,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Mytilida,Mytilidae,Modiola,190.8,251.2,0,58,10,2,2,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,163.5,265.1,0,353,18,10,5,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,182.7,251.3,0,51,21,5,4,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,196.5,208.5,0,3,1,1,1,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Taeniodon,201.3,208.5,1,2,2,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Nuculanida,Isoarcidae,Isoarca,201.3,221.5,1,2,1,1,1,shallow infaunal,"slow, motile",miner,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Nuculanida,Malletiidae,Dianucula,201.3,208.5,1,1,1,1,1,shallow infaunal,"slow, motile",miner,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Nuculanida,Malletiidae,Palaeoneilo,174.1,268.8,0,292,3,2,2,shallow infaunal,"slow, motile",miner,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Nuculanida,Neilonellidae,Austrotindaria,201.3,254.17,1,362,1,1,1,shallow infaunal,"slow, motile",miner,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Nuculanida,NO_FAMILY_SPECIFIED,Ryderia,174.1,208.5,0,16,2,2,2,shallow infaunal,"slow, motile",miner,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Nuculanida,Nuculanidae,Clidophorus,201.3,237,1,1,1,1,1,shallow infaunal,"slow, motile",miner,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Nuculanida,Nuculanidae,Dacromya,182,247.2,0,8,0,0,2,shallow infaunal,"slow, motile",miner,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Nuculanida,Nuculanidae,Mesosaccella,201.3,212,1,5,5,1,1,shallow infaunal,"slow, motile",miner,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Nuculanida,Nuculanidae,Nuculana,168.3,251.3,0,200,56,11,4,shallow infaunal,"slow, motile",miner,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Nuculanida,Yoldiidae,Rollieria,174.1,252.17,0,33,2,1,2,shallow infaunal,"slow, motile",miner,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Nuculida,Nuculidae,Nucula,170.3,252.17,0,85,14,6,5,shallow infaunal,"slow, motile",miner,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Nuculida,Nuculidae,Palaeonucula,170.3,254.17,0,166,2,1,1,shallow infaunal,"slow, motile",miner,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Nuculida,Nuculidae,Trigonucula,201.3,237,1,9,5,1,1,shallow infaunal,"slow, motile",miner,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Ostreida,Bakevelliidae,Bakevellia,174.1,265.1,0,652,56,2,3,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Ostreida,Bakevelliidae,Gervillaria,170.3,247.2,0,54,1,1,1,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Ostreida,Bakevelliidae,Gervillella,175.6,251.3,0,73,1,1,1,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Ostreida,Bakevelliidae,Gervillia,170.3,265.1,0,239,102,13,6,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Ostreida,Cassianellidae,Cassianella,201.3,247.2,1,270,67,9,9,epifaunal,"stationary, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Ostreida,Gryphaeidae,Gryphaea,163.5,242,0,497,2,2,2,epifaunal,"stationary, unattached",suspension,hemocyanin,broadcaster,low Mg calcite,moderate carbonate load
Mollusca,Bivalvia,Ostreida,Gryphaeidae,Liostrea,163.5,228,0,134,24,4,3,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,low Mg calcite,moderate carbonate load
Mollusca,Bivalvia,Ostreida,Halobiidae,Daonella,205.6,251.3,1,481,1,1,1,epifaunal,"facultative, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Ostreida,Halobiidae,Halobia,201.3,247.2,1,657,41,24,2,epifaunal,"facultative, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
