phylum,class,order,family,genus,range_min,range_max,extinct,t_occurrences,e_occurrences,species,geoplates,tiering,motility,feeding,protein,reproduction,mineralogy,physiology
Mollusca,Bivalvia,Ostreida,Pteriidae,Pteria,38,100.5,0,42,28,7,3,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Ostreida,Pulvinitinae,Pulvinites,61.6,72.1,0,11,10,2,3,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,low Mg calcite,moderate carbonate load
Mollusca,Bivalvia,Pandorida,Clavagellidae,Ascaulocardium,66,83.5,1,8,8,1,2,deep infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pandorida,Clavagellidae,Clavagella,66,72.1,1,2,2,2,2,deep infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pandorida,Clavagellidae,Stirpulina,37.2,72.1,0,4,1,1,1,deep infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pandorida,Laternulidae,Anatimya,66,100.5,1,36,28,3,2,deep infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pandorida,Laternulidae,Cercomya,66,72.1,1,8,8,2,3,deep infaunal,"slow, motile",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pandorida,Laternulidae,Laternula,59.2,100.5,0,33,18,4,3,deep infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pandorida,Laternulidae,Periplomya,56,93.9,0,16,10,4,3,deep infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Anomiidae,Anomia,33.9,100.5,0,667,517,15,10,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Anomiidae,Paranomia,66,83.6,1,55,52,1,3,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Anomiidae,Placunopsis,61.6,83.5,0,12,11,1,2,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Buchiidae,Buchia,66,72.1,1,2,2,2,1,epifaunal,"stationary, unattached",suspension,hemocyanin,broadcaster,low Mg calcite,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Dimyidae,Atreta,61.6,100.5,0,57,51,4,7,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Entoliidae,Syncyclonema,61.6,105.3,0,323,307,14,8,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Limidae,Acesta,37.2,100.5,0,25,8,5,4,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Limidae,Costellacesta,66,72.1,1,2,2,1,1,epifaunal,"facultative, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Limidae,Ctenoides,47.8,86.3,0,22,20,5,6,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Limidae,Lima,38,99.6,0,274,246,17,9,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Limidae,Limaria,41.3,100.5,0,6,1,1,1,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Limidae,Limatula,53,99.6,0,158,130,8,11,epifaunal,"facultative, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Limidae,Plagiostoma,61.6,100.5,0,97,46,9,9,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Limidae,Pseudolimea,59.2,105.3,0,186,134,10,10,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Limidae,Seymourtula,66,72.1,1,5,5,1,1,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,NO_FAMILY_SPECIFIED,Entolium,66,100.5,1,87,56,3,12,epifaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Oxytomidae,Oxytoma,61.6,99.6,0,62,41,2,4,epifaunal,"facultative, attached",suspension,hemocyanin,broadcaster,low Mg calcite,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Aequipecten,41.3,100.5,0,21,10,2,2,epifaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Amusium,66,72.1,1,5,5,1,1,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Camptochlamys,56,72.1,0,72,70,1,1,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Camptonectes,61.6,105.3,0,264,226,8,12,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,33.9,100.5,0,166,23,5,4,epifaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Dhondtichlamys,55.8,83.5,0,123,103,5,8,epifaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Eburneopecten,38,83.6,0,28,4,2,2,epifaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Lyriochlamys,66,93.9,1,61,57,9,14,epifaunal,"facultative, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Merklinia,66,99.6,1,26,24,4,9,epifaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Mimachlamys,41.3,99.6,0,47,36,3,8,epifaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Neithea,61.6,105.3,0,229,132,13,18,epifaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Nippononectes,66,93.5,1,6,1,1,1,epifaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Pecten,28.1,100.5,0,27,8,4,4,epifaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Pectinidae,Radiopecten,66,83.5,1,26,26,1,2,epifaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Plicatulidae,Plicatula,33.9,105.3,0,350,129,20,16,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Propeamussiidae,Parvamussium,56,93.9,0,37,14,2,3,epifaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Propeamussiidae,Propeamussium,33.9,85.8,0,77,9,2,2,epifaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Spondylidae,Spondylus,33.9,100.5,0,181,93,18,16,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pectinida,Terquemiidae,Newaagia,66,93.5,1,14,9,1,4,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Corbulidae,Caestocorbula,33.9,100.5,0,349,283,9,9,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Corbulidae,Caryocorbula,33.9,100.5,0,196,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Corbulidae,Corbula,33.9,100.5,0,395,205,22,9,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Corbulidae,Corbulamella,47.8,99.6,0,44,41,3,3,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Corbulidae,Corbulaperundata,70.6,83.6,1,6,2,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Corbulidae,Varicorbula,33.9,99.6,0,17,0,0,0,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Pholadidae,Barnea,47.8,89.8,0,3,0,0,0,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Pholadidae,Clavipholas,66,72.1,1,34,34,1,2,deep infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Pholadidae,Jouannetia,37.2,72.1,0,4,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Pholadidae,Martesia,41.3,100.5,0,15,5,3,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Pholadidae,Opertochasma,66,100.5,1,6,3,1,1,deep infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Pholadidae,Parapholas,37.2,93.9,0,2,0,0,0,deep infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Pholadidae,Pholadidea,66,72.1,1,1,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Pholadidae,Pholas,55.8,100.5,0,12,0,0,0,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Pholadidae,Teredina,47.8,83.5,0,4,1,1,1,deep infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Pholadidae,Turnus,70.6,83.5,1,3,3,2,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Pholadidae,Xylophagella,61.7,72.1,0,2,1,1,1,deep infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Pleuromyidae,Pleuromya,66,100.5,1,6,2,2,2,deep infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadida,Teredinidae,Teredo,37.2,83.5,0,33,4,3,2,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Goniomya,66,99.6,1,22,19,4,3,deep infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Pholadomya,37.2,105.3,0,221,91,30,18,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Poromyida,Cuspidariidae,Cuspidaria,37.2,100.5,0,118,80,15,4,shallow infaunal,"slow, motile",predator,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Poromyida,Parilimyidae,Procardia,66,72.1,1,5,5,1,2,shallow infaunal,"slow, motile",predator,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Poromyida,Poromyidae,Cymella,66,83.6,1,53,46,3,2,shallow infaunal,"slow, motile",predator,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Poromyida,Poromyidae,Liopistha,66,105.3,1,207,156,8,9,shallow infaunal,"slow, motile",predator,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Poromyida,Poromyidae,Poromya,66,85.8,1,4,3,3,2,shallow infaunal,"slow, motile",predator,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Pterioida,NO_FAMILY_SPECIFIED,Cameleolopha,66,70.6,1,4,4,1,1,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pterioida,NO_FAMILY_SPECIFIED,Mixtipecten,66,85.8,1,21,4,1,2,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Pterioida,NO_FAMILY_SPECIFIED,Tarturia,66,72.1,1,1,1,1,1,semi-infaunal,"stationary, attached",suspension,hemocyanin,broadcaster,bimineralic,moderate carbonate load
Mollusca,Bivalvia,Solemyida,Manzanellidae,Nucinella,38,100.5,0,9,0,0,0,shallow infaunal,"slow, motile",symbionts,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Solemyida,Solemyidae,Acharax,38,83.6,0,2,0,0,0,shallow infaunal,"facultative, attached",symbionts,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Solemyida,Solemyidae,Solemya,38,100.5,0,53,12,4,4,shallow infaunal,"facultative, attached",symbionts,hemocyanin,intermediate,aragonite,moderate carbonate load
Mollusca,Bivalvia,Solenida,Pharidae,Leptosolen,66,100.5,1,117,102,7,5,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Solenida,Pharidae,Senis,66,100.5,1,17,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Solenida,Pharidae,Siliqua,47.8,93.9,0,3,0,0,0,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Solenida,Solenidae,Solen,33.9,83.5,0,69,2,1,1,deep infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Thraciida,Periplomatidae,Periploma,33.9,100.5,0,31,10,4,3,deep infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Thraciida,Thraciidae,Thracia,37.2,99.6,0,22,6,3,4,deep infaunal,"slow, motile",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Jilinoconchidae,Jilinoconcha,66,100.5,1,1,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Laevitrigoniidae,Eselaevitrigonia,66,72.1,1,10,10,1,2,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Laevitrigoniidae,Frenguelliella,66,72.1,1,2,2,2,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Megatrigoniidae,Acanthotrigonia,70.6,100.5,1,11,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Megatrigoniidae,Kauffmanella,66,83.5,1,12,12,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Megatrigoniidae,Pterotrigonia,66,105.3,1,419,317,13,13,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Steinmanellidae,Tashiroella,66,72.1,1,1,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Steinmanellidae,Yaadia,66,100.5,1,32,28,4,3,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Trigoniidae,Apiotrigonia,66,100.5,1,43,14,4,2,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Trigoniidae,Austrotrigonia,66,72.1,1,2,2,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Trigoniidae,Linotrigonia,66,100.5,1,23,17,6,7,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Trigoniidae,Microtrigonia,66,86.3,1,6,2,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Trigoniidae,Pacitrigonia,66,85.8,1,40,24,5,3,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Trigoniida,Trigoniidae,Trigonia,66,100.5,1,32,16,7,4,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Anatinellidae,Anatina,66,93.9,1,7,5,2,2,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Anatinellidae,Raeta,66,72.1,1,1,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Arcticidae,Agelasina,66,89.8,1,9,2,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Arcticidae,Arctica,33.9,105.3,0,38,4,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Arcticidae,Arcticaincerta,66,72.1,1,1,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Arcticidae,Cyprina,56,100.5,0,5,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Arcticidae,Etea,47.8,100.5,0,61,49,6,5,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Arcticidae,Roudairia,66,93.9,1,5,2,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Arcticidae,Tenea,56,105.3,0,120,90,6,6,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Arcticidae,Veniella,56,99.6,0,333,273,13,15,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Chamidae,Chama,37.2,72.1,0,29,1,1,1,epifaunal,"stationary, attached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Corbiculidae,Baidunoconcha,66,100.5,1,1,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Corbiculidae,Corbicula,33.9,100.5,0,85,36,3,4,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Corbiculidae,Dentonia,38,100.5,0,18,0,0,0,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Cyrenidae,Cyrena,47.8,100.5,0,8,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Glossidae,Glossus,56,105.3,0,30,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Glossidae,Isocardia,55.8,83.5,0,2,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Kelliidae,Rhectomyax,70.6,99.6,1,3,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Mactridae,Cymbophora,66,100.5,1,510,405,21,7,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Mactridae,Mactra,37.2,83.6,0,26,16,3,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Mactridae,Mactraaraucana,66,70.6,1,1,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Mactridae,Mulinoides,47.8,72.1,0,4,2,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Mactridae,Willimactra,70.6,93.9,1,11,7,3,3,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Mesodesmatidae,Califadesma,70.6,89.8,1,13,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,NO_FAMILY_SPECIFIED,Ambocardia,66,85.8,1,2,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,NO_FAMILY_SPECIFIED,Birkelundita,66,72.1,1,3,3,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,NO_FAMILY_SPECIFIED,Callistalox,66,72.1,1,13,13,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,NO_FAMILY_SPECIFIED,Ceroniola,66,72.1,1,1,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,NO_FAMILY_SPECIFIED,Dozyia,66,83.5,1,6,6,1,2,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,NO_FAMILY_SPECIFIED,Loxo,66,72.1,1,2,2,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,NO_FAMILY_SPECIFIED,Macrodonax,66,72.1,1,1,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,NO_FAMILY_SPECIFIED,Mesochione,66,72.1,1,1,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,NO_FAMILY_SPECIFIED,Miocardiopsis,61.6,72.1,0,2,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,NO_FAMILY_SPECIFIED,Protagelus,66,72.1,1,24,24,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,NO_FAMILY_SPECIFIED,Subvenericardia,66,89.8,1,6,3,2,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Trapezidae,Trapezium,38,70.6,0,17,5,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Ungulinidae,Diplodonta,33.9,83.5,0,58,7,1,3,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Veneridae,Anofia,66,89.8,1,7,3,1,2,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Veneridae,Aphrodina,61.6,100.5,0,217,129,16,14,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Veneridae,Callista,33.9,83.6,0,83,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Veneridae,Calva,66,100.5,1,57,48,4,3,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Veneridae,Chione,56,100.5,0,2,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Veneridae,Clementia,41.3,100.5,0,4,1,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
Mollusca,Bivalvia,Veneroidei,Veneridae,Cyclina,38,72.1,0,10,2,1,1,shallow infaunal,"facultative, unattached",suspension,hemocyanin,broadcaster,aragonite,moderate carbonate load
