phylum,class,order,family,genus,range_min,range_max,extinct,t_occurrences,e_occurrences,species,geoplates,tiering,motility,feeding,protein,reproduction,mineralogy,physiology
Brachiopoda,Strophomenata,Productida,Aulostegidae,Megasteges,252.17,259.9,1,41,31,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Aulostegidae,Saeptathaerus,252.17,259.9,1,14,8,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Aulostegidae,Sphenosteges,252.17,268.8,1,18,1,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Aulostegidae,Strophalosiina,252.17,265.1,1,15,8,3,4,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Aulostegidae,Taeniothaerus,252.17,265.1,1,25,4,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Aulostegidae,Urushtenia,252.17,268.8,1,10,6,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Aulostegidae,Urushtenoidea,252.17,268.8,1,27,2,2,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Chonopectidae,Minutomarginifera,252.17,254.17,1,5,5,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Cooperinidae,Falafer,252.17,259.9,1,11,4,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Echinoconchidae,Bathymyonia,252.17,268.8,1,67,2,1,1,epifaunal,"stationary, unattached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Echinoconchidae,Chenxianoproductus,252.17,259.9,1,17,11,2,1,epifaunal,"stationary, unattached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Echinoconchidae,Contraspina,251.3,268.8,0,50,23,1,1,epifaunal,"stationary, unattached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Echinoconchidae,Fostericoncha,252.17,254.17,1,5,5,1,1,epifaunal,"stationary, unattached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Echinoconchidae,Vediproductus,252.17,268.8,1,13,3,1,1,epifaunal,"stationary, unattached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Echinoconchidae,Waagenoconcha,252.17,268.8,1,182,34,9,2,epifaunal,"stationary, unattached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Gemmellaroiidae,Tectarea,252.17,254.17,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Hercosiidae,Neorichthofenia,252.17,254.17,1,2,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Linoproductidae,Anidanthus,252.17,268.8,1,71,42,5,6,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Linoproductidae,Aurilinoproductus,252.17,259.9,1,4,3,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Linoproductidae,Cancrinella,252.17,268.8,1,15,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Linoproductidae,Coolkilella,252.17,259.9,1,11,8,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Linoproductidae,Fusiproductus,252.17,259.9,1,7,4,1,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Linoproductidae,Kuvelousia,252.17,259.9,1,33,7,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Linoproductidae,Linoproductus,251.3,268.8,0,216,56,5,5,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Linoproductidae,Megousia,252.17,268.8,1,15,7,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Linoproductidae,Parapygmochonetes,252.17,254.17,1,10,10,2,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Linoproductidae,Platycancrinella,252.17,254.17,1,12,12,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Linoproductidae,Stepanoviella,252.17,254.17,1,5,5,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Linoproductidae,Terrakea,252.17,268.8,1,90,1,1,3,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Lyttoniidae,Eolyttonia,252.17,268.8,1,61,28,2,3,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Lyttoniidae,Keyserlingina,252.17,259.9,1,19,12,4,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Lyttoniidae,Leptodus,252.17,268.8,1,207,70,4,8,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Lyttoniidae,Oldhamina,252.17,265.1,1,175,102,12,7,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Monticuliferidae,Asperlinus,252.17,265.1,1,26,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Monticuliferidae,Bandoproductus,252.17,254.17,1,2,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Monticuliferidae,Compressoproductus,252.17,265.1,1,100,37,5,6,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Monticuliferidae,Costatumulus,252.17,268.8,1,65,25,4,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Monticuliferidae,Haydenella,251.3,268.8,0,332,137,10,9,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Monticuliferidae,Magniplicatina,252.17,259.9,1,52,3,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Monticuliferidae,Nikitinia,252.17,254.17,1,4,4,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Monticuliferidae,Sarytchevinella,252.17,268.8,1,36,5,1,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Monticuliferidae,Spitzbergenia,252.17,265.1,1,16,8,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Monticuliferidae,Striapustula,252.17,265.1,1,4,3,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Comuquia,252.17,265.1,1,8,6,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Costispinifera,252.17,265.1,1,5,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Echinauriella,252.17,265.1,1,8,5,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Echinauris,252.17,265.1,1,42,7,2,3,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Guangia,252.17,254.17,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Haydenoides,252.17,259.9,1,3,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Incisius,252.17,254.17,1,3,3,2,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Labaella,252.17,254.17,1,7,7,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Lazarevonia,252.17,254.17,1,25,25,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Lethamia,252.17,259.9,1,7,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Marginifera,251.3,268.8,0,273,44,4,5,epifaunal,"stationary, unattached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Neoplicatifera,252.17,268.8,1,14,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Parapulchratia,252.17,259.9,1,7,5,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Pectenoproductus,252.17,254.17,1,8,8,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Rugivestis,252.17,259.9,1,6,5,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,NO_FAMILY_SPECIFIED,Spinomarginifera,251.3,268.8,0,626,342,21,14,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Paucispiniferidae,Anemonaria,252.17,268.8,1,45,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Paucispiniferidae,Caricula,252.17,254.17,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Paucispiniferidae,Caucasoproductus,252.17,259.9,1,8,6,1,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Paucispiniferidae,Lamnimargus,251.3,268.8,0,38,10,3,3,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Paucispiniferidae,Lampangella,251.3,254.17,0,6,4,1,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Paucispiniferidae,Retimarginifera,252.17,259.9,1,23,8,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Paucispiniferidae,Transennatia,252.17,268.8,1,210,38,5,6,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Permianellidae,Laterispina,252.17,254.17,1,6,6,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Permianellidae,Permianella,252.17,265.1,1,10,2,2,3,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Productidae,Bruntonia,252.17,265.1,1,35,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Productidae,Burovia,252.17,259.9,1,3,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Productidae,Costiferina,252.17,268.8,1,265,56,3,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Productidae,Horridonia,252.3,268.8,1,68,1,1,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Productidae,Thuleproductus,252.17,265.1,1,5,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Productidae,Tyloplecta,252.17,265.1,1,185,56,5,5,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Productidae,Yakovlevia,252.17,268.8,1,84,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Productinidae,Cathaysia,252.17,265.1,1,134,74,7,4,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Productinidae,Chonetella,252.17,265.1,1,101,18,2,4,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Productinidae,Huatangia,252.17,254.17,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Productinidae,Parachonetella,252.17,254.17,1,4,4,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Productinidae,Paryphella,251.3,259.9,0,165,118,9,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Productinidae,Tethysiella,252.17,265.1,1,7,6,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Richthofeniidae,Richthofenia,252.17,265.1,1,107,25,6,6,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Capillomesolobus,252.17,259.9,1,4,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Capillonia,252.17,259.9,1,53,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Chaohochonetes,252.17,254.17,1,5,5,1,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Chonetinella,252.17,268.8,1,28,6,4,4,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Fusichonetes,251.3,265.1,0,345,252,11,6,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Komiella,252.17,259.9,1,3,3,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Lissochonetes,251.3,265.1,0,32,13,3,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Neochonetes,251.3,268.8,0,259,174,14,5,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Nisalarinia,252.17,254.17,1,18,18,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Pygmochonetes,252.17,265.1,1,6,4,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Quinquenella,252.17,259.9,1,7,2,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Subtilichonetes,252.17,254.17,1,1,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Sulcirugaria,252.17,259.9,1,15,12,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Svalbardia,252.17,259.9,1,13,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Tenuichonetes,252.17,265.1,1,15,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Tethyochonetes,252.17,259.9,1,2,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Rugosochonetidae,Waagenites,251.3,268.8,0,83,10,4,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Scacchinellidae,Scacchinella,252.17,254.17,1,8,8,2,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Schrenkiellidae,Schrenkiella,252.17,254.17,1,5,5,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Schrenkiellidae,Striatospica,252.17,265.1,1,9,3,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Strophalosiidae,Biplatyconcha,252.17,265.1,1,40,28,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Strophalosiidae,Echinalosia,252.17,268.8,1,148,18,4,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Strophalosiidae,Licharewiella,252.17,259.9,1,3,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Strophalosiidae,Marginalosia,252.17,259.9,1,81,80,2,3,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Strophalosiidae,Orthothrix,252.17,259.9,1,14,4,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Strophalosiidae,Strophalosia,252.17,268.8,1,51,12,3,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Strophalosiidae,Wyndhamia,252.17,265.1,1,6,3,1,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Brachiopoda,Strophomenata,Productida,Tschernyschewiidae,Tschernyschewia,252.17,268.8,1,112,44,6,5,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cryptostomata,Hyphasmoporidae,Streblascopora,252.17,265.1,1,19,6,3,2,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cryptostomata,Hyphasmoporidae,Streblotrypa,252.17,268.8,1,9,3,3,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cryptostomida,Girtyporidae,Girtyporina,252.17,265.1,1,21,7,2,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cryptostomida,Girtyporidae,Hayasakapora,252.17,265.1,1,20,2,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cyclostomata,Corynotrypidae,Corynotrypa,252.3,259.9,1,3,1,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cystoporida,Fistuliporidae,Dybowskiella,252.17,259.9,1,16,2,2,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cystoporida,Fistuliporidae,Eridopora,252.17,265.1,1,21,7,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cystoporida,Fistuliporidae,Fistulipora,252.17,268.8,1,107,13,7,3,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cystoporida,Fistuliporidae,Fistuliramus,252.17,265.1,1,9,4,2,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cystoporida,Fistuliporidae,Fistulotrypa,252.17,259.9,1,4,2,1,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cystoporida,Hexagonellidae,Hexagonella,252.17,265.1,1,25,3,1,2,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Cystoporida,Hexagonellidae,Meekopora,252.17,268.8,1,12,5,3,1,epifaunal,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Fenestrida,Acanthocladiidae,Acanthocladia,252.17,268.8,1,74,2,2,2,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Fenestrida,Acanthocladiidae,Penniretepora,252.3,265.1,1,11,1,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Fenestrida,Acanthocladiidae,Synocladia,252.3,259.9,1,52,1,1,2,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Fenestrida,Fenestellidae,Alternifenestella,252.17,265.1,1,10,1,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Fenestrida,Fenestellidae,Fabifenestella,252.17,265.1,1,9,2,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Fenestrida,Fenestellidae,Fenestella,252.17,268.8,1,27,5,3,3,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Fenestrida,Fenestellidae,Hinganotrypa,252.17,265.1,1,5,1,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Fenestrida,Fenestellidae,Rectifenestella,252.17,265.1,1,61,4,4,2,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Fenestrida,Polyporidae,Mackinneyella,252.17,265.1,1,10,1,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Fenestrida,Polyporidae,Polypora,252.17,268.8,1,82,10,5,4,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Fenestrida,Polyporidae,Protoretepora,252.17,268.8,1,7,1,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Rhabdomesida,Maychellidae,Maychella,252.17,265.1,1,9,2,2,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Rhabdomesida,Rhabdomesidae,Rhabdomeson,252.17,265.1,1,17,4,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
Bryozoa,Stenolaemata,Rhabdomesida,Rhomboporidae,Rhombopora,252.17,265.1,1,4,1,1,1,erect,"stationary, attached",suspension,hemerythrin,broadcaster,low Mg calcite,heavy carbonate load
